Ticker,Date/Time,Close,UpBars,DnBars,Downtrend Length,Uptrend Length,LR_UC,LR_MC,LR_LC,Buy
ARMAN.BO,1/14/2025,67.66,7.00,0.00,,7.00,,,,1
ARMANFIN.NS,1/14/2025,1284.65,6.00,0.00,8.00,6.00,1438.41,1411.05,1383.69,1
ARSSINFRA.NS,1/13/2025,29.89,20.00,0.00,30.00,20.00,32.30,30.60,28.90,1
ARUNIS.BO,1/14/2025,120.46,32.00,0.00,42.00,32.00,135.41,124.41,113.40,1
ARYAMAN.BO,1/14/2025,440.90,21.00,0.00,49.00,21.00,473.01,458.58,444.16,1
ASHOKRE.BO,1/13/2025,12.82,58.00,0.00,93.00,58.00,14.41,13.40,12.38,1
ASITCFIN.BO,1/14/2025,143.15,11.00,0.00,16.00,11.00,0.00,0.00,0.00,1
ASPIRA.BO,1/14/2025,81.00,12.00,0.00,31.00,12.00,84.47,79.79,75.11,1
ATALREAL.NS,1/14/2025,13.50,14.00,0.00,19.00,14.00,15.89,15.20,14.51,1
ASYL.BO,1/13/2025,6.28,39.00,0.00,88.00,39.00,6.91,6.62,6.33,1
ASTRAZEN.NS,1/14/2025,7033.10,36.00,0.00,46.00,36.00,0.00,0.00,0.00,1
ATHCON.BO,1/10/2025,9.18,7.00,0.00,8.00,7.00,9.84,9.15,8.46,1
ATISHAY.BO,1/14/2025,220.85,10.00,0.00,21.00,10.00,237.74,232.00,226.26,1
AUBANK.NS,1/14/2025,575.10,16.00,0.00,35.00,16.00,0.00,0.00,0.00,1
AVIVA.BO,1/6/2025,30.05,92.00,0.00,408.00,92.00,30.24,29.53,28.82,1
AXELPOLY.BO,1/14/2025,52.14,6.00,0.00,11.00,6.00,60.56,59.49,58.41,1
BAFNAPH.NS,1/14/2025,81.05,54.00,0.00,73.00,54.00,83.48,81.44,79.40,1
BAJAJFINSV.NS,1/14/2025,1713.50,13.00,0.00,22.00,13.00,1794.91,1729.75,1664.59,1
BAJFINANCE.NS,1/14/2025,7335.00,13.00,0.00,20.00,13.00,8317.49,8018.23,7718.97,1
BALLARPUR.BO,1/13/2025,269.70,387.00,0.00,395.00,387.00,276.49,270.25,264.01,1
BANARBEADS.NS,1/14/2025,135.64,10.00,0.00,28.00,10.00,135.59,133.18,130.78,1
BANARISUG.NS,1/14/2025,3659.00,19.00,0.00,25.00,19.00,0.00,0.00,0.00,1
BAYERCROP.NS,9/13/2024,6495.90,20.00,0.00,25.00,20.00,6605.93,6488.55,6371.17,1
BCG.NS,1/13/2025,10.25,35.00,0.00,68.00,35.00,10.98,10.64,10.30,1
BEMHY.BO,1/14/2025,1620.00,30.00,0.00,33.00,30.00,1610.33,1487.05,1363.77,1
BERVINL.BO,1/14/2025,79.90,8.00,0.00,13.00,8.00,84.60,82.85,81.10,1
BERGEPAINT.NS,1/14/2025,462.45,13.00,0.00,31.00,13.00,478.61,469.31,460.00,1
BFFL.BO,1/14/2025,51.52,4.00,0.00,11.00,4.00,53.20,52.25,51.30,1
BGRENERGY.NS,1/14/2025,123.80,37.00,0.00,48.00,37.00,135.71,126.01,116.31,1
BIOCON.NS,1/14/2025,387.65,15.00,0.00,26.00,15.00,396.87,380.30,363.73,1
BITL.BO,10/21/2024,1.72,49.00,0.00,59.00,49.00,1.85,1.77,1.69,1
BKMINDST.NS,1/13/2025,45.00,48.00,0.00,68.00,48.00,60.91,59.86,58.82,1
BLUECOAST.BO,1/14/2025,31.28,25.00,0.00,30.00,25.00,33.02,31.56,30.10,1
BMAL.BO,1/3/2025,12.90,25.00,0.00,32.00,25.00,15.01,13.53,12.04,1
BPCAP.BO,1/6/2025,5.84,38.00,0.00,0.00,38.00,6.33,6.12,5.91,1
BRAWN.BO,1/14/2025,25.35,9.00,0.00,12.00,9.00,26.31,25.34,24.36,1
BRFL.BO,1/13/2025,1.82,519.00,0.00,682.00,519.00,1.84,1.82,1.80,1
BRITANNIA.NS,1/14/2025,4862.40,15.00,0.00,71.00,15.00,4988.11,4933.04,4877.97,1
CALSOFT.NS,1/14/2025,22.87,11.00,0.00,31.00,11.00,23.14,21.89,20.64,1
CARNATIN.BO,1/13/2025,79.15,92.00,0.00,121.00,92.00,131.93,97.53,63.13,1
CEEJAY.BO,1/14/2025,299.95,3.00,0.00,8.00,3.00,311.25,311.25,311.25,1
CEINSYSTECH.BO,1/14/2025,1974.40,3.00,0.00,6.00,3.00,2049.64,2009.44,1969.24,1
CEREBRAINT.NS,1/14/2025,10.10,3.00,0.00,0.00,3.00,10.38,10.16,9.94,1
CENTURYTEX.NS,12/10/2024,2801.65,13.00,0.00,22.00,13.00,3074.82,3020.36,2965.89,1
CHARMS.BO,1/13/2025,7.44,9.00,0.00,,9.00,,,,1
CHANDRIMA.BO,1/14/2025,102.75,21.00,0.00,24.00,21.00,103.88,98.91,93.94,1
CHOKSILA.BO,1/14/2025,116.25,13.00,0.00,28.00,13.00,153.48,138.75,124.02,1
CIL.BO,1/14/2025,31.40,8.00,0.00,,8.00,,,,1
CINERAD.BO,1/13/2025,163.70,9.00,0.00,15.00,9.00,0.00,0.00,0.00,1
CITIPOR.BO,1/14/2025,24.12,3.00,0.00,13.00,3.00,24.57,24.10,23.62,1
CITYMAN.BO,1/6/2025,27.40,8.00,0.00,11.00,8.00,32.85,30.25,27.65,1
CITYONLINE.BO,1/14/2025,6.69,3.00,0.00,16.00,3.00,0.00,0.00,0.00,1
CMICABLES.NS,1/13/2025,5.06,11.00,0.00,15.00,11.00,5.07,4.97,4.87,1
COFFEEDAY.BO,1/13/2025,28.88,7.00,0.00,16.00,7.00,32.48,31.53,30.57,1
COCHMAL.BO,1/14/2025,185.20,4.00,0.00,9.00,4.00,200.30,197.98,195.65,1
COLPAL.NS,1/14/2025,2713.30,9.00,0.00,32.00,9.00,2972.55,2892.37,2812.19,1
CONFINT.BO,10/9/2024,8.66,16.00,0.00,24.00,16.00,9.77,9.68,9.59,1
CONTROLPR.NS,1/14/2025,722.90,15.00,0.00,28.00,15.00,799.29,782.69,766.10,1
CORNE.BO,1/14/2025,11.99,9.00,0.00,21.00,9.00,12.19,11.95,11.72,1
COROENGG.BO,1/14/2025,52.09,11.00,0.00,36.00,11.00,57.30,56.26,55.23,1
CSURGSU.BO,1/14/2025,138.45,4.00,0.00,6.00,4.00,163.35,154.38,145.40,1
CTCL.BO,1/14/2025,540.00,4.00,0.00,8.00,4.00,575.23,573.67,572.12,1
CUBEXTUB.NS,1/14/2025,107.28,3.00,0.00,22.00,3.00,116.30,111.76,107.22,1
DECPO.BO,1/13/2025,13.24,105.00,0.00,116.00,105.00,14.38,13.49,12.59,1
DHANCOT.BO,1/14/2025,127.50,25.00,0.00,28.00,25.00,0.00,0.00,0.00,1
DHARSUGAR.BO,1/13/2025,8.63,400.00,0.00,430.00,400.00,0.00,0.00,0.00,1
DHPIND.BO,1/14/2025,568.95,39.00,0.00,50.00,39.00,0.00,0.00,0.00,1
DLCL.BO,1/9/2025,20.00,3.00,0.00,4.00,3.00,21.25,20.17,19.08,1
DRL.BO,1/14/2025,26.35,12.00,0.00,15.00,12.00,0.00,0.00,0.00,1
DRREDDY.NS,1/14/2025,1337.55,37.00,0.00,100.00,37.00,1485.56,1436.27,1386.98,1
DYNAMICP.BO,1/14/2025,46.90,15.00,0.00,22.00,15.00,52.63,51.24,49.84,1
EASTRED.BO,1/14/2025,39.14,13.00,0.00,36.00,13.00,42.46,41.98,41.50,1
ECOBOAR.BO,1/13/2025,40.02,16.00,0.00,22.00,16.00,43.49,37.67,31.84,1
ELANGO.BO,1/14/2025,11.83,3.00,0.00,20.00,3.00,11.91,11.77,11.63,1
EMERALD.BO,1/14/2025,144.90,6.00,0.00,18.00,6.00,146.11,141.79,137.48,1
EPSOMPRO.BO,1/14/2025,7.90,3.00,0.00,18.00,3.00,8.01,7.86,7.71,1
EQUITASBNK.NS,1/14/2025,68.93,30.00,0.00,45.00,30.00,69.40,67.08,64.76,1
ESARIND.BO,1/14/2025,6.98,18.00,0.00,26.00,18.00,7.26,7.19,7.12,1
ESCORTS.NS,1/14/2025,3439.00,13.00,0.00,49.00,13.00,3495.03,3412.24,3329.44,1
EUREKAI.BO,1/14/2025,10.77,21.00,0.00,26.00,21.00,13.12,12.73,12.33,1
EUROASIA.BO,12/19/2024,19.35,3.00,0.00,,3.00,,,,1
EUROLED.BO,1/14/2025,23.96,5.00,0.00,9.00,5.00,0.00,0.00,0.00,1
EXPLICITFIN.BO,1/14/2025,7.50,8.00,0.00,17.00,8.00,8.26,8.06,7.86,1
FCONSUMER.NS,1/13/2025,0.62,48.00,0.00,87.00,48.00,0.69,0.68,0.66,1
FINELINE.BO,1/13/2025,109.00,17.00,0.00,56.00,17.00,113.45,110.81,108.17,1
FMGOETZE.NS,1/14/2025,393.30,11.00,0.00,22.00,11.00,409.72,402.71,395.70,1
FRASER.BO,1/14/2025,9.12,21.00,0.00,26.00,21.00,10.15,9.84,9.52,1
FUTURSEC.BO,1/13/2025,32.77,49.00,0.00,55.00,49.00,36.32,33.81,31.30,1
GAJANANSEC.BO,1/14/2025,136.20,4.00,0.00,10.00,4.00,139.93,137.88,135.83,1
GALLOPENT.BO,1/14/2025,22.85,3.00,0.00,18.00,3.00,24.89,24.03,23.17,1
GANGAPA.BO,1/14/2025,102.00,10.00,0.00,23.00,10.00,113.81,109.00,104.18,1
GARODCH.BO,1/14/2025,10.16,13.00,0.00,,13.00,,,,1
GET&D.NS,1/3/2025,1771.10,46.00,0.00,54.00,46.00,0.00,0.00,0.00,1
GFSTEELS.NS,1/13/2025,8.64,72.00,0.00,106.00,72.00,9.60,9.08,8.57,1
GILLETTE.NS,1/14/2025,9516.80,15.00,0.00,35.00,15.00,10651.26,10402.42,10153.58,1
GKCONS.BO,1/14/2025,16.56,8.00,0.00,19.00,8.00,18.10,17.35,16.60,1
GLFL.NS,1/14/2025,8.84,14.00,0.00,29.00,14.00,8.69,8.25,7.81,1
GODREJCP.NS,1/14/2025,1140.45,11.00,0.00,32.00,11.00,1231.32,1214.83,1198.34,1
GOGIACAP.BO,1/13/2025,111.50,13.00,0.00,23.00,13.00,126.99,119.06,111.12,1
GOLCA.BO,1/13/2025,13.46,30.00,0.00,59.00,30.00,15.17,14.57,13.97,1
GOLDIAM.NS,1/14/2025,519.95,11.00,0.00,19.00,11.00,539.09,507.95,476.80,1
GOPAIST.BO,1/14/2025,7.52,5.00,0.00,25.00,5.00,7.53,7.29,7.04,1
GOTHIPL.BO,1/13/2025,41.50,5.00,0.00,8.00,5.00,45.67,44.30,42.94,1
GSLSEC.BO,1/14/2025,33.80,23.00,0.00,28.00,23.00,36.11,33.77,31.42,1
GTNINDS.BO,1/14/2025,35.61,7.00,0.00,21.00,7.00,39.92,39.54,39.17,1
GTNTEX.BO,1/14/2025,12.28,3.00,0.00,20.00,3.00,12.49,12.11,11.73,1
GTV.BO,1/14/2025,615.15,10.00,0.00,15.00,10.00,603.87,568.40,532.93,1
GUFICBIO.NS,1/14/2025,469.50,36.00,0.00,44.00,36.00,496.72,477.21,457.71,1
GUJCMDS.BO,1/14/2025,421.50,26.00,0.00,31.00,26.00,498.51,482.28,466.05,1
GUJCRED.BO,1/9/2025,51.00,10.00,0.00,28.00,10.00,59.17,58.10,57.03,1
GYANDEV.BO,1/13/2025,30.21,23.00,0.00,26.00,23.00,40.84,36.70,32.56,1
HAPPSTMNDS.NS,1/14/2025,712.70,14.00,0.00,24.00,14.00,0.00,0.00,0.00,1
HARIAEXPO.BO,1/14/2025,5.77,3.00,0.00,21.00,3.00,5.86,5.78,5.70,1
HIGHSTREE.BO,1/14/2025,133.05,11.00,0.00,13.00,11.00,134.87,129.98,125.10,1
HINDAPL.BO,1/14/2025,142.40,3.00,0.00,17.00,3.00,147.37,142.25,137.13,1
HISARSP.BO,1/3/2025,72.45,21.00,0.00,25.00,21.00,73.02,69.28,65.54,1
HITKITGLO.BO,1/13/2025,1.48,194.00,0.00,207.00,194.00,1.54,1.48,1.42,1
HNDFDS.NS,9/13/2024,567.90,26.00,0.00,32.00,26.00,592.98,582.63,572.27,1
IBULHSGFIN.NS,9/25/2024,171.53,10.00,0.00,24.00,10.00,175.55,168.55,161.54,1
ICICIGI.NS,1/14/2025,1831.20,10.00,0.00,21.00,10.00,1941.15,1922.53,1903.92,1
IDFC.NS,10/9/2024,108.78,45.00,0.00,75.00,45.00,0.00,0.00,0.00,1
IDM.BO,1/6/2025,35.10,23.00,0.00,75.00,23.00,42.62,39.90,37.18,1
IFINSER.BO,1/14/2025,49.05,10.00,0.00,13.00,10.00,0.00,0.00,0.00,1
IITL.NS,1/14/2025,340.00,4.00,0.00,30.00,4.00,352.38,343.99,335.60,1
IMCAP.BO,9/16/2024,1030.55,8.00,0.00,32.00,8.00,1017.58,970.77,923.95,1
INCON.BO,1/14/2025,15.00,8.00,0.00,24.00,8.00,15.90,15.40,14.91,1
INDIAMART.NS,1/14/2025,2254.70,6.00,0.00,23.00,6.00,2493.44,2472.63,2451.82,1
INDIACEM.NS,1/14/2025,377.55,19.00,0.00,116.00,19.00,448.91,432.46,416.01,1
INDLEASE.BO,1/14/2025,10.99,4.00,0.00,7.00,4.00,0.00,0.00,0.00,1
INDOCITY.BO,1/14/2025,15.25,4.00,0.00,8.00,4.00,0.00,0.00,0.00,1
INDOCO.NS,1/14/2025,325.05,37.00,0.00,85.00,37.00,0.00,0.00,0.00,1
INDOKEM.BO,1/14/2025,138.14,10.00,0.00,14.00,10.00,140.42,127.18,113.95,1
INDOTHAI.NS,1/14/2025,1903.65,13.00,0.00,29.00,13.00,1907.87,1842.98,1778.09,1
INDXTRA.BO,1/14/2025,6.43,16.00,0.00,32.00,16.00,7.42,7.02,6.63,1
INNOCORP.BO,1/14/2025,5.22,3.00,0.00,66.00,3.00,5.33,5.17,5.02,1
INTECCAP.BO,1/14/2025,17.71,13.00,0.00,25.00,13.00,17.68,16.98,16.28,1
IRONWOOD.BO,1/13/2025,40.41,7.00,0.00,15.00,7.00,52.92,47.80,42.68,1
IRIS.BO,1/14/2025,573.65,15.00,0.00,23.00,15.00,568.75,522.23,475.71,1
IYKOTHITE.BO,1/13/2025,18.11,19.00,0.00,49.00,19.00,19.13,18.35,17.56,1
JAINSTUDIO.BO,1/13/2025,2.65,610.00,0.00,618.00,610.00,2.67,2.65,2.63,1
JATTAINDUS.BO,1/14/2025,155.70,6.00,0.00,3.00,6.00,157.37,155.55,153.73,1
JAYBHCR.BO,1/14/2025,14.23,66.00,0.00,88.00,66.00,14.41,13.50,12.59,1
JBFIND.BO,1/13/2025,4.42,347.00,0.00,452.00,347.00,5.01,4.55,4.10,1
JDORGOCHEM.BO,10/3/2024,18.01,9.00,0.00,16.00,9.00,20.63,20.40,20.18,1
JFL.BO,1/14/2025,79.73,11.00,0.00,,11.00,,,,1
JJFINCOR.BO,1/14/2025,61.85,10.00,0.00,16.00,10.00,63.02,60.13,57.25,1
JPINFRATEC.BO,1/13/2025,1.27,458.00,0.00,476.00,458.00,1.28,1.27,1.26,1
JSHL.BO,1/14/2025,6.58,5.00,0.00,8.00,5.00,6.65,6.56,6.46,1
JSLHISAR.BO,3/29/2023,560.75,42.00,0.00,45.00,42.00,608.93,575.64,542.35,1
JSWISPL.BO,8/9/2023,38.97,18.00,0.00,23.00,18.00,40.83,39.11,37.39,1
JUBLINDS.NS,10/25/2024,1633.95,13.00,0.00,33.00,13.00,0.00,0.00,0.00,1
JYOTHYLAB.NS,1/14/2025,391.40,15.00,0.00,25.00,15.00,429.08,415.98,402.89,1
KAARYAFSL.BO,12/30/2024,8.11,4.00,0.00,,4.00,,,,1
KAMADGIRI.BO,1/14/2025,85.57,14.00,0.00,37.00,14.00,0.00,0.00,0.00,1
KANDAGIRI.BO,1/14/2025,32.00,3.00,0.00,9.00,3.00,33.14,32.90,32.65,1
KANELIND.BO,1/13/2025,32.14,43.00,0.00,46.00,43.00,42.37,33.62,24.87,1
KANUNGO.BO,1/14/2025,8.15,3.00,0.00,9.00,3.00,8.32,8.17,8.02,1
KARANWO.BO,1/14/2025,18.15,26.00,0.00,,26.00,,,,1
KAPILRAJ.BO,1/14/2025,54.80,28.00,0.00,34.00,28.00,55.39,52.97,50.56,1
KARTKIN.BO,12/16/2024,900.70,3.00,0.00,4.00,3.00,922.52,896.02,869.51,1
KINETRU.BO,1/13/2025,19.98,281.00,0.00,299.00,281.00,21.15,20.07,18.98,1
KIRANPR.BO,1/14/2025,44.63,4.00,0.00,13.00,4.00,45.59,44.00,42.41,1
KITEX.NS,1/14/2025,730.25,5.00,0.00,8.00,5.00,743.08,719.47,695.87,1
KKFIN.BO,8/19/2024,57.63,26.00,0.00,44.00,26.00,69.37,66.60,63.82,1
KKPLASTICK.BO,1/14/2025,31.73,11.00,0.00,26.00,11.00,33.95,32.66,31.37,1
KLGCAP.BO,1/3/2025,18.97,9.00,0.00,57.00,9.00,20.15,19.68,19.21,1
KORE.BO,1/14/2025,50.23,74.00,0.00,78.00,74.00,49.07,46.56,44.06,1
KRANTI.BO,1/14/2025,101.75,9.00,0.00,13.00,9.00,0.00,0.00,0.00,1
KPL.BO,1/14/2025,1040.45,20.00,0.00,33.00,20.00,1016.59,972.20,927.80,1
KRETTOSYS.BO,1/14/2025,1.33,14.00,0.00,18.00,14.00,1.37,1.29,1.22,1
KSCL.NS,1/14/2025,919.65,11.00,0.00,27.00,11.00,988.84,963.79,938.74,1
LAKHOTIA.BO,1/14/2025,43.97,9.00,0.00,16.00,9.00,45.92,44.14,42.37,1
LATIMMETAL.BO,1/14/2025,14.20,4.00,0.00,25.00,4.00,14.37,13.86,13.34,1
LAXMIMACH.NS,12/10/2024,17218.50,12.00,0.00,47.00,12.00,17590.38,17165.25,16740.12,1
LGBFORGE.NS,8/5/2024,11.92,9.00,0.00,30.00,9.00,0.00,0.00,0.00,1
LIPPISYS.BO,1/14/2025,20.30,11.00,0.00,31.00,11.00,24.24,24.15,24.05,1
LLOYDSME.NS,1/14/2025,1418.60,36.00,0.00,43.00,36.00,1518.90,1431.15,1343.41,1
LORDSHOTL.BO,1/13/2025,24.48,10.00,0.00,19.00,10.00,26.98,25.45,23.91,1
LTTS.NS,1/14/2025,4706.55,12.00,0.00,34.00,12.00,5018.75,4965.42,4912.10,1
LUMAXIND.NS,1/14/2025,2423.65,10.00,0.00,19.00,10.00,2576.76,2523.37,2469.97,1
M&MFIN.NS,1/14/2025,266.80,10.00,0.00,28.00,10.00,292.43,286.70,280.98,1
MAANALU.NS,1/14/2025,118.88,4.00,0.00,38.00,4.00,140.77,135.71,130.64,1
MAITRI.BO,1/14/2025,28.60,4.00,0.00,63.00,4.00,28.67,28.54,28.40,1
MANJEERA.BO,1/3/2025,42.95,21.00,0.00,70.00,21.00,47.32,44.79,42.26,1
MARICO.NS,1/14/2025,661.10,25.00,0.00,32.00,25.00,678.51,660.74,642.98,1
MARUTI.NS,1/14/2025,11741.15,14.00,0.00,73.00,14.00,13414.44,12898.26,12382.09,1
MARUTISE.BO,1/13/2025,11.47,78.00,0.00,121.00,78.00,12.02,11.60,11.18,1
MATHEWE.BO,1/3/2025,12.50,16.00,0.00,62.00,16.00,12.74,12.49,12.25,1
MAXVIL.BO,8/10/2023,215.65,7.00,0.00,14.00,7.00,216.91,212.75,208.58,1
MAYUKH.BO,1/13/2025,2.20,16.00,0.00,21.00,16.00,2.47,2.31,2.16,1
MAZDA.NS,1/14/2025,1875.30,19.00,0.00,24.00,19.00,1962.61,1836.55,1710.49,1
MBAPL.NS,1/14/2025,263.16,12.00,0.00,35.00,12.00,272.64,261.18,249.72,1
MCCHRLS-B.BO,1/14/2025,606.20,30.00,0.00,64.00,30.00,636.53,623.24,609.95,1
MCDOWELL-N.NS,8/7/2024,1462.80,35.00,0.00,39.00,35.00,1482.60,1418.83,1355.07,1
MCLTD.BO,1/14/2025,20.35,19.00,0.00,25.00,19.00,22.83,20.89,18.96,1
MCX.NS,9/13/2024,5308.80,38.00,0.00,40.00,38.00,5722.87,5506.49,5290.12,1
MEDICO.BO,1/14/2025,62.82,37.00,0.00,48.00,37.00,63.05,59.55,56.06,1
MEHAI.BO,1/14/2025,333.20,138.00,0.00,146.00,138.00,317.73,263.83,209.93,1
MEHSECU.BO,12/23/2024,45.76,5.00,0.00,,5.00,,,,1
MEHIF.BO,1/14/2025,37.05,8.00,0.00,20.00,8.00,42.34,40.73,39.12,1
MFSINTRCRP.BO,1/14/2025,19.22,10.00,0.00,23.00,10.00,19.67,19.13,18.59,1
MHSGRMS.BO,1/9/2025,8.28,14.00,0.00,17.00,14.00,11.13,10.80,10.46,1
MIDEASTP.BO,1/14/2025,15.75,12.00,0.00,19.00,12.00,17.57,16.73,15.89,1
MILESTONE.BO,1/14/2025,35.85,3.00,0.00,5.00,3.00,36.81,35.71,34.62,1
MINDACORP.NS,1/14/2025,541.95,10.00,0.00,23.00,10.00,567.86,550.69,533.52,1
MINFY.BO,1/14/2025,10.62,20.00,0.00,23.00,20.00,10.68,10.20,9.71,1
MINOLTAF.BO,1/13/2025,19.05,30.00,0.00,37.00,30.00,23.98,21.42,18.86,1
MINID.BO,1/14/2025,165.30,5.00,0.00,25.00,5.00,186.54,181.26,175.99,1
MODULEX.BO,1/14/2025,34.30,24.00,0.00,27.00,24.00,37.07,34.25,31.42,1
MODWOOL.BO,1/10/2025,61.01,7.00,0.00,20.00,7.00,63.70,62.00,60.30,1
MOIL.NS,1/14/2025,353.15,6.00,0.00,7.00,6.00,357.73,353.45,349.17,1
MONIND.BO,1/13/2025,29.48,7.00,0.00,12.00,7.00,31.11,30.11,29.11,1
MPILCORPL.BO,1/14/2025,663.00,10.00,0.00,20.00,10.00,687.81,652.12,616.44,1
MULLER.BO,1/14/2025,327.60,3.00,0.00,8.00,3.00,332.41,326.86,321.30,1
MUNCAPM.BO,1/14/2025,121.75,11.00,0.00,,11.00,,,,1
NAPL.BO,1/14/2025,150.90,10.00,0.00,12.00,10.00,164.74,158.30,151.86,1
NATFIT.BO,1/14/2025,132.20,41.00,0.00,43.00,41.00,153.86,147.66,141.46,1
NATPLY.BO,1/6/2025,7.32,7.00,0.00,15.00,7.00,7.49,7.22,6.96,1
NAVINFLUOR.NS,1/14/2025,3631.85,10.00,0.00,23.00,10.00,4043.78,3852.16,3660.54,1
NBFOOT.BO,1/14/2025,19.40,12.00,0.00,22.00,12.00,21.90,20.80,19.70,1
NCCBLUE.BO,1/14/2025,16.80,22.00,0.00,65.00,22.00,23.12,21.93,20.74,1
NEOINFRA.BO,1/13/2025,27.34,15.00,0.00,44.00,15.00,30.20,29.54,28.88,1
NIKHILAD.BO,1/14/2025,118.25,52.00,0.00,81.00,52.00,0.00,0.00,0.00,1
NIKKIGL.BO,1/14/2025,18.62,18.00,0.00,21.00,18.00,19.52,18.90,18.28,1
NIMBSPROJ.BO,1/14/2025,229.80,4.00,0.00,21.00,4.00,235.58,229.28,222.98,1
NIRLON.BO,1/14/2025,498.50,39.00,0.00,93.00,39.00,504.49,475.87,447.24,1
NORRIS.BO,1/14/2025,18.71,7.00,0.00,22.00,7.00,19.54,19.44,19.33,1
NTL.BO,1/13/2025,5.10,48.00,0.00,63.00,48.00,6.59,5.67,4.74,1
OCTAL.BO,1/14/2025,46.91,5.00,0.00,7.00,5.00,47.10,45.15,43.20,1
OIVL.BO,1/14/2025,13.06,31.00,0.00,78.00,31.00,15.08,14.21,13.35,1
OILCOUNTUB.NS,1/14/2025,72.64,16.00,0.00,29.00,16.00,76.19,71.95,67.70,1
OLYOI.BO,1/14/2025,37.75,4.00,0.00,23.00,4.00,39.35,38.17,36.99,1
OLYMPTX.BO,1/14/2025,47.99,13.00,0.00,46.00,13.00,50.13,49.48,48.83,1
ONEGLOBAL.BO,1/14/2025,344.75,5.00,0.00,13.00,5.00,362.47,357.38,352.30,1
ONELIFECAP.NS,1/14/2025,16.33,5.00,0.00,24.00,5.00,16.81,16.01,15.20,1
ONGC.NS,1/14/2025,260.37,11.00,0.00,29.00,11.00,297.82,291.18,284.54,1
ORICONENT.NS,1/14/2025,40.01,36.00,0.00,51.00,36.00,48.51,43.15,37.78,1
ORIENTCEM.NS,1/14/2025,337.30,37.00,0.00,57.00,37.00,356.44,348.42,340.40,1
ORIENTALTL.NS,1/14/2025,10.07,11.00,0.00,27.00,11.00,10.91,10.72,10.52,1
ORIENTTR.BO,1/14/2025,38.30,53.00,0.00,58.00,53.00,45.51,40.14,34.77,1
OSIAJEE.BO,1/14/2025,53.28,12.00,0.00,35.00,12.00,54.06,53.28,52.50,1
OVOBELE.BO,1/14/2025,102.85,7.00,0.00,25.00,7.00,111.62,108.78,105.94,1
OSWAYRN.BO,1/14/2025,40.51,3.00,0.00,31.00,3.00,41.92,40.47,39.01,1
PADMAIND.BO,1/14/2025,13.73,38.00,0.00,45.00,38.00,15.40,13.26,11.12,1
