Date/Time,Ticker,BearBreak,Buy_ATR,Buy_BB,Buy_EW,Buy_LR,Buy_ZZ,Close,DnBars,Downtrend Length,FromHigh,FromLow,LR_LC,LR_MC,LR_UC,Mega Sellby Larger Wave,NumberOfTickers,Pattern,PercentileRank,Rank,SL,UpBars,Uptrend Length,hh,ll,myShort,Buy,Current_Price,Quantity,P/L Percentage
2024-11-25,PEL.NS,,,BB,,,ZZ,1107.75,0.0,11.0,0.0,7.0,1076.59,1099.28,1121.96,,3525.0,_DC,100.0,1.0,,6.0,6.0,1121.2,994.05,,BB_DC,1180.75,9.0,0.0658993455201986
2024-11-25,PETRONET.NS,,,,,LR,ZZ,333.85,0.0,34.0,0.0,1.0,327.65,331.77,335.89,,3525.0,_DC,100.0,1.0,,4.0,4.0,384.2,308.85,,LR_DC,327.6499938964844,40.0,-0.018571232899552634
2024-11-25,PILITA.NS,,,BB,,,,13.91,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,16.99,13.2,,BB_DC,15.149999618530273,1408.0,0.08914447293531799
2024-11-25,PIONEEREMB.NS,,,BB,,,,46.71,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,52.4,43.24,,BB_DC,46.630001068115234,288.0,-0.0017126724873638723
2024-11-25,PODDARMENT.NS,,,,EW,,,382.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,355.0,,,458.25,355.0,,EW_DC,384.0,37.0,0.005235602094240838
2024-11-25,POEL.BO,,,BB,,,ZZ,199.35,0.0,23.0,0.0,0.0,191.42,197.69,203.97,,3525.0,_UC,100.0,1.0,,18.0,18.0,199.35,154.5,,BB_UC,211.4499969482422,22.0,0.060697250806331544
2024-11-25,POLYCAB.NS,,,,,LR,ZZ,6766.15,0.0,10.0,0.0,1.0,6556.8,6705.49,6854.17,,3525.0,_DC,100.0,1.0,,5.0,5.0,7605.0,6257.5,,LR_DC,7140.0,2.0,0.055252987297059686
2024-11-25,POLYMED.NS,,ATR,,EW,,,3002.0,,,4.0,4.0,,,,,3525.0,_UC,100.0,1.0,2551.35,,,3357.8,1810.15,,ATREW_UC,2740.5,1.0,-0.08710859427048634
2024-11-25,POOJA.BO,,,BB,,,,40.06,,,5.0,5.0,,,,,3525.0,_W,100.0,1.0,,,,52.58,34.15,,BB_W,38.619998931884766,169.0,-0.03594610754156856
2024-11-25,PPL.NS,,,,EW,,,505.0,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,464.35,,,667.95,464.35,,EW_DC,520.5999755859375,25.0,0.030891040764232672
2024-11-25,PRAXIS.NS,,,BB,,,,22.18,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,27.82,20.14,,BB_DC,23.0,490.0,0.03697024346257891
2024-11-25,PRECISIO.BO,,,BB,,,,128.8,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,177.0,120.0,,BB_DC,141.5500030517578,114.0,0.0989907069235854
2024-11-25,PREMEXPLN.NS,,,BB,,,,422.4,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,908.8,402.25,,BB_DC,464.04998779296875,50.0,0.09860319079774804
2024-11-25,PRESTIGE.NS,,,,,LR,ZZ,1729.95,0.0,27.0,0.0,2.0,1660.15,1703.0,1745.85,,3525.0,_DC,100.0,1.0,,5.0,5.0,1749.95,1505.95,,LR_DC,1661.300048828125,4.0,-0.03968319961378944
2024-11-25,PRIMAPLA.BO,,,,EW,,ZZ,151.0,0.0,14.0,0.0,1.0,147.09,149.89,152.68,,3525.0,_DC,100.0,1.0,140.1,3.0,3.0,206.05,140.1,,EW_DC,154.0500030517578,92.0,0.02019869570700538
2024-11-25,PRITIKAUTO.BO,,,BB,EW,,,25.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,22.89,,,35.66,22.89,,EWBB_DC,26.520000457763672,474.0,0.06080001831054688
2024-11-25,PSUBNKBEES.BO,,,BB,,,,75.52,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,78.33,68.73,,BB_DC,75.87999725341797,147.0,0.004766912783606631
2024-11-25,PURVA.NS,,,,EW,,,340.0,,,1.0,1.0,,,,,3525.0,_BW,100.0,1.0,315.2,,,456.0,315.2,,EW_BW,367.5,40.0,0.08088235294117647
2024-11-25,QUICKHEAL.NS,,,BB,,,,579.0,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,825.0,564.1,,BB_DC,618.2999877929688,67.0,0.06787562658543826
2024-11-25,RAILTEL.NS,,,,EW,,,397.0,,,0.0,1.0,,,,,3525.0,_BW,100.0,1.0,360.0,,,617.8,360.0,,EW_BW,411.04998779296875,27.0,0.03539039746339735
2024-11-25,RAMAVISION.BO,,,,EW,,,132.0,,,2.0,0.0,,,,,3525.0,_W,100.0,1.0,122.6,,,156.3,101.0,,EW_W,145.9499969482422,32.0,0.10568179506244081
2024-11-25,RAYMOND.NS,,,BB,,,,1726.15,,,0.0,3.0,,,,,3525.0,_W,100.0,1.0,,,,1771.85,1325.0,,BB_W,1635.949951171875,2.0,-0.05225504668083601
2024-11-25,RBL.NS,,,,EW,,,932.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,856.65,,,1370.0,856.65,,EW_DC,924.0,13.0,-0.008583690987124463
2024-11-25,RCF.NS,,,,,LR,,160.82,,,5.0,5.0,,,,,3525.0,_DC,100.0,1.0,,,,245.0,147.8,,LR_DC,171.8000030517578,77.0,0.06827510913914824
2024-11-25,RDBRL.BO,,,BB,,,,165.15,,,5.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,205.0,153.0,,BB_DC,173.0,82.0,0.047532546170148314
2024-11-25,RECLTD.NS,,,,EW,,,519.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,469.0,,,654.0,469.0,,EW_DC,529.0,20.0,0.019267822736030827
2024-11-25,REGENCY.BO,,,,EW,,,38.0,,,6.0,4.0,,,,,3525.0,_W,100.0,1.0,34.44,,,43.61,13.15,,EW_W,36.45000076293945,40.0,-0.0407894536068565
2024-11-25,REGTRUS.BO,,,BB,,,,3.12,,,0.0,2.0,,,,,3525.0,_DC,100.0,1.0,,,,4.44,2.93,,BB_DC,3.130000114440918,5263.0,0.003205164884909571
2024-11-25,RELCHEMQ.BO,,,,EW,,,214.0,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,201.65,,,249.9,201.65,,EW_DC,209.75,81.0,-0.01985981308411215
2024-11-25,RELIANCE.NS,,,,EW,,,1287.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,1217.25,,,1539.72,1217.25,,EW_DC,1284.3499755859375,14.0,-0.0020590710287975915
2024-11-25,RENUKA.NS,,,BB,,,,39.96,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,56.5,38.2,,BB_DC,42.709999084472656,568.0,0.0688187959077241
2024-11-25,REPCOHOME.NS,,,,EW,,,477.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,436.75,,,595.0,436.75,,EW_DC,464.1000061035156,25.0,-0.027044012361602462
2024-11-25,RGRL.BO,,,,EW,,,10.0,,,1.0,1.0,,,,,3525.0,_BW,100.0,1.0,8.35,,,10.88,8.35,,EW_BW,9.579999923706055,606.0,-0.04200000762939453
2024-11-25,RICHAIND.BO,,,BB,,,,1.93,,,3.0,4.0,,,,,3525.0,_DC,100.0,1.0,,,,2.45,1.59,,BB_DC,1.9299999475479126,2941.0,-2.7177247326513607e-08
2024-11-25,RIIL.NS,,,BB,,,,1170.4,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,1209.0,992.1,,BB_DC,1172.0999755859375,6.0,0.001452474013958825
2024-11-25,RISHITECH.BO,,,BB,,,ZZ,59.69,0.0,14.0,5.0,2.0,56.17,58.33,60.5,,3525.0,_W,100.0,1.0,,6.0,6.0,67.5,53.26,,BB_W,61.9900016784668,156.0,0.03853244561009883
2024-11-25,RITES.NS,,,BB,,,ZZ,292.35,0.0,14.0,0.0,1.0,271.12,286.12,301.12,,3525.0,_DC,100.0,1.0,,4.0,4.0,310.0,267.0,,BB_DC,290.70001220703125,39.0,-0.005643878204100471
2024-11-25,RODIUM.BO,,,BB,EW,,ZZ,102.0,0.0,9.0,15.0,2.0,0.0,0.0,0.0,,3525.0,_DC,100.0,1.0,94.05,7.0,7.0,110.56,91.3,,EWBB_DC,117.4800033569336,93.0,0.1517647387934666
2024-11-25,ROSSARI.NS,,,,EW,,,811.0,,,5.0,5.0,,,,,3525.0,_W,100.0,1.0,754.1,,,972.7,744.2,,EW_W,825.9500122070312,15.0,0.01843404711101264
2024-11-25,ROYALCU.BO,,,BB,,,,28.75,,,0.0,0.0,,,,,3525.0,_W,100.0,1.0,,,,35.69,26.43,,BB_W,29.739999771118164,431.0,0.03443477464758832
2024-11-25,RTNINDIA.NS,,,BB,,,,62.41,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,77.59,59.84,,BB_DC,65.05000305175781,389.0,0.0423009622137128
2024-11-25,SABEVENTS.NS,,,BB,,,ZZ,15.18,0.0,10.0,0.0,1.0,14.67,15.0,15.33,,3525.0,_DC,100.0,1.0,,4.0,4.0,16.72,13.64,,BB_DC,17.549999237060547,649.0,0.15612643195392273
2024-11-25,SAHLIBHFI.BO,,,,EW,,,713.0,,,2.0,2.0,,,,,3525.0,_BW,100.0,1.0,670.2,,,844.8,670.2,,EW_BW,700.0,23.0,-0.0182328190743338
2024-11-25,SAKUMA.NS,,,BB,,,,3.97,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,10.3,3.71,,BB_DC,4.199999809265137,3846.0,0.05793446077207469
2024-11-25,SAMPRE.BO,,,,EW,,,78.0,,,2.0,1.0,,,,,3525.0,_DC,100.0,1.0,73.3,,,101.17,62.27,,EW_DC,79.0,64.0,0.01282051282051282
2024-11-25,SANDUMA.BO,,,BB,EW,,ZZ,450.0,0.0,10.0,3.0,4.0,416.23,436.17,456.11,,3525.0,_DC,100.0,1.0,404.95,6.0,6.0,614.6,399.1,,EWBB_DC,510.04998779296875,20.0,0.13344441731770834
2024-11-25,SANGHVIMOV.NS,,,,EW,,,325.0,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,302.0,,,475.95,302.0,,EW_DC,328.6499938964844,43.0,0.011230750450721154
2024-11-25,SAPPL.BO,,,BB,,,ZZ,212.0,0.0,31.0,5.0,5.0,216.47,224.76,233.06,,3525.0,_DC,100.0,1.0,,19.0,19.0,243.95,181.7,,BB_DC,214.89999389648438,33.0,0.013679216492850825
2024-11-25,SAREGAMA.NS,,,BB,EW,,,474.0,,,2.0,2.0,,,,,3525.0,_DC,100.0,1.0,439.1,,,688.9,439.1,,EWBB_DC,498.70001220703125,29.0,0.052109730394580694
2024-11-25,SARLAPOLY.NS,,,BB,,,ZZ,91.56,0.0,14.0,4.0,5.0,85.88,90.0,94.12,,3525.0,_W,100.0,1.0,,5.0,5.0,96.32,78.35,,BB_W,104.19000244140625,76.0,0.1379423595610119
2024-11-25,SATIN.NS,,,BB,,,,151.89,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,231.98,146.27,,BB_DC,160.02999877929688,178.0,0.05359140680292902
2024-11-25,SCAGRO.BO,,,,EW,,ZZ,16.0,0.0,22.0,1.0,,15.57,15.59,15.61,,3525.0,_DT,100.0,1.0,14.15,4.0,4.0,17.74,14.15,,EW_DT,15.609999656677246,541.0,-0.02437502145767212
2024-11-25,SGIL.BO,,,BB,,,,388.55,,,2.0,5.0,,,,,3525.0,_W,100.0,1.0,,,,488.45,332.2,,BB_W,449.45001220703125,18.0,0.1567366161550154
2024-11-25,SHAREINDIA.NS,,,,EW,,,283.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,261.1,,,344.8,261.1,,EW_DC,284.20001220703125,46.0,0.00424032581989841
2024-11-25,SHAWGELTIN.BO,,,BB,,,,357.75,,,3.0,4.0,,,,,3525.0,_W,100.0,1.0,,,,415.0,330.0,,BB_W,356.25,36.0,-0.0041928721174004195
2024-11-25,SHGANEL.BO,,,,EW,,,35.0,,,,1.0,,,,,3525.0,_UC,100.0,1.0,33.68,,,38.76,33.68,,EW_UC,36.75,758.0,0.05
2024-11-25,SHKARTP.BO,,,BB,,,ZZ,10.56,0.0,10.0,9.0,2.0,0.0,0.0,0.0,,3525.0,_DC,100.0,1.0,,5.0,5.0,14.76,9.45,,BB_DC,10.699999809265137,901.0,0.013257557695562142
2024-11-25,SHREECEM.NS,,,,EW,,ZZ,25467.0,0.0,36.0,0.0,2.0,24600.77,25221.84,25842.91,,3525.0,_DC,100.0,1.0,23500.0,4.0,4.0,25763.0,23500.0,,EW_DC,25319.05078125,1.0,-0.005809448256567322
2024-11-25,SHVFL.BO,,,,EW,,,34.0,,,1.0,0.0,,,,,3525.0,_UC,100.0,1.0,30.4,,,38.05,20.25,,EW_UC,35.650001525878906,73.0,0.04852945664349724
2024-11-25,SIEMENS.NS,,ATR,,,,,7348.5,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,7396.75,6551.45,,ATR_DC,7505.0,1.0,0.021296863305436484
2024-11-25,SIGMA.NS,,,,EW,,ZZ,364.0,0.0,10.0,0.0,1.0,319.02,345.55,372.08,,3525.0,_DC,100.0,1.0,302.1,4.0,4.0,378.6,302.1,,EW_DC,361.95001220703125,16.0,-0.005631834596067995
2024-11-25,SJVN.NS,,,BB,,,ZZ,112.98,0.0,10.0,0.0,1.0,106.16,110.58,115.0,,3525.0,_DC,100.0,1.0,,4.0,4.0,159.65,101.7,,BB_DC,115.88999938964844,89.0,0.025756765707633505
2024-11-25,SKCIL.BO,,,,EW,,,194.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,180.5,,,275.0,180.5,,EW_DC,200.39999389648438,74.0,0.03298965926022874
2024-11-25,SKPSEC.BO,,,,EW,,,232.0,,,5.0,3.0,,,,,3525.0,_W,100.0,1.0,219.95,,,325.0,146.9,,EW_W,255.0500030517578,12.0,0.09935346142999057
2024-11-25,SMSLIFE.NS,,,BB,,,,1053.05,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,1690.0,978.1,,BB_DC,1218.25,13.0,0.15687764113764782
2024-11-25,SOMATEX.NS,,,,EW,,,46.0,,,7.0,7.0,,,,,3525.0,_BW,100.0,1.0,43.16,,,55.3,32.21,,EW_BW,54.84000015258789,73.0,0.19217391636060632
2024-11-25,SOURCENTRL.BO,,,,EW,,,233.0,,,,4.0,,,,,3525.0,_W,100.0,1.0,222.35,,,269.75,140.95,,EW_W,240.1999969482422,11.0,0.030901274455975052
2024-11-25,SRHHYPOLTD.NS,,,BB,,,,673.4,,,7.0,2.0,,,,,3525.0,_DC,100.0,1.0,,,,942.0,632.9,,BB_DC,702.0,25.0,0.042471042471042504
2024-11-25,SRMENERGY.BO,,,,EW,,,15.0,,,1.0,1.0,,,,,3525.0,_UC,100.0,1.0,14.36,,,21.5,14.36,,EW_UC,14.770000457763672,1562.0,-0.015333302815755208
2024-11-25,STARLIT.BO,,,,EW,,,3.0,,,3.0,,,,,,3525.0,_DC,100.0,1.0,2.34,,,6.79,2.05,,EW_DC,,1053.0,
2024-11-25,STCORP.BO,,,BB,,,,9.49,,,0.0,,,,,,3525.0,_W,100.0,1.0,,,,18.7,8.86,,BB_W,10.970000267028809,1587.0,0.15595366354360468
2024-11-25,STEELCITY.NS,,,BB,,,ZZ,113.36,0.0,8.0,3.0,2.0,106.74,110.67,114.6,,3525.0,_DC,100.0,1.0,,5.0,5.0,126.64,87.0,,BB_DC,110.0,38.0,-0.02964008468595624
2024-11-25,SUMERUIND.BO,,,BB,EW,,,2.0,,,6.0,2.0,,,,,3525.0,_W,100.0,1.0,2.23,,,2.7,2.23,,EWBB_W,2.440000057220459,-4348.0,0.2200000286102295
2024-11-25,SUMICHEM.NS,,ATR,,EW,,,557.0,,,3.0,2.0,,,,,3525.0,_UC,100.0,1.0,503.0,,,593.0,490.35,,ATREW_UC,540.5,15.0,-0.0296229802513465
2024-11-25,SUPERIOR.BO,,,,EW,,,2.0,,,4.0,1.0,,,,,3525.0,,100.0,1.0,1.46,,,2.05,1.3,,EW,1.7799999713897705,1429.0,-0.11000001430511475
2024-11-25,SURYAAMBA.BO,,,BB,,,,154.0,,,2.0,2.0,,,,,3525.0,_DC,100.0,1.0,,,,184.0,141.5,,BB_DC,159.64999389648438,80.0,0.03668827205509335
2024-11-25,SURYALAXMI.NS,,,,EW,,ZZ,78.0,0.0,28.0,0.0,1.0,78.64,79.19,79.74,,3525.0,_DC,100.0,1.0,73.59,4.0,4.0,99.0,73.59,,EW_DC,81.26000213623047,227.0,0.041794899182441905
2024-11-25,SWITCHTE.BO,,,,EW,,,73.0,,,4.0,1.0,,,,,3525.0,_DC,100.0,1.0,65.79,,,86.1,65.79,,EW_DC,65.58000183105469,139.0,-0.10164381053349743
2024-11-25,TATIAGLOB.BO,,,,EW,,ZZ,3.0,0.0,14.0,4.0,,3.09,3.12,3.15,,3525.0,_W,100.0,1.0,2.82,3.0,3.0,3.65,2.55,,EW_W,3.049999952316284,2222.0,0.016666650772094727
2024-11-25,TEJASNET.NS,,,BB,,,,1300.9,,,3.0,2.0,,,,,3525.0,_DC,100.0,1.0,,,,1459.9,1102.85,,BB_DC,1338.1500244140625,5.0,0.02863404136679407
2024-11-25,TEXRAIL.NS,,,,EW,,,203.0,,,3.0,1.0,,,,,3525.0,_UC,100.0,1.0,191.19,,,227.7,182.0,,EW_UC,214.86000061035156,48.0,0.05842364832685499
2024-11-25,TFCILTD.NS,,,BB,,,ZZ,174.34,0.0,14.0,0.0,0.0,160.61,170.8,181.0,,3525.0,_UC,100.0,1.0,,5.0,5.0,177.35,130.7,,BB_UC,175.7100067138672,23.0,0.00785824660931045
2024-11-25,TIIL.NS,,,BB,,,,2497.45,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,3933.0,2475.0,,BB_DC,2565.199951171875,45.0,0.02712765067243596
2024-11-25,TIMKEN.NS,,,BB,,,ZZ,3351.6,0.0,13.0,0.0,1.0,3308.61,3342.22,3375.83,,3525.0,_DC,100.0,1.0,,4.0,4.0,3958.95,3171.5,,BB_DC,3339.550048828125,6.0,-0.0035952831996285085
2024-11-25,TITAGARH.NS,,,,EW,,,1180.0,,,0.0,7.0,,,,,3525.0,_BW,100.0,1.0,1075.0,,,1249.9,1075.0,,EW_BW,1228.8499755859375,10.0,0.04139828439486229
2024-11-25,TITAN.NS,,,,,LR,ZZ,3309.1,0.0,37.0,0.0,3.0,3200.5,3269.88,3339.27,,3525.0,_BW,100.0,1.0,,10.0,10.0,3369.85,3106.0,,LR_BW,3207.60009765625,5.0,-0.03067296314519051
2024-11-25,TORNTPHARM.NS,,,,,LR,,3266.6,,,0.0,2.0,,,,,3525.0,_DC,100.0,1.0,,,,3590.7,3052.0,,LR_DC,3186.75,5.0,-0.024444376415845195
2024-11-25,TORNTPOWER.NS,,,,EW,,,1614.0,,,0.0,1.0,,,,,3525.0,_BW,100.0,1.0,1486.55,,,2037.0,1486.55,,EW_BW,1526.0,8.0,-0.05452292441140025
2024-11-25,TPROJECT.BO,,,,EW,,ZZ,4.0,0.0,6.0,1.0,5.0,3.3,3.45,3.59,,3525.0,_UC,100.0,1.0,3.21,4.0,4.0,4.14,3.05,,EW_UC,4.300000190734863,1053.0,0.07500004768371582
2024-11-25,TRF.NS,,,,EW,,,412.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,390.0,,,616.0,390.0,,EW_DC,418.45001220703125,45.0,0.01565536943454187
2024-11-25,TRITURBINE.NS,,ATR,BB,,,ZZ,764.15,0.0,14.0,0.0,2.0,692.02,726.49,760.97,,3525.0,_DC,100.0,1.0,,8.0,8.0,788.0,613.05,,ATRBB_DC,796.0499877929688,7.0,0.04174571457563145
2024-11-25,TRIVENI.NS,,,BB,,,,382.6,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,518.0,356.55,,BB_DC,395.3500061035156,38.0,0.03332463696684684
2024-11-25,TTML.NS,,,BB,,,,69.05,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,111.4,65.82,,BB_DC,79.77999877929688,310.0,0.15539462388554495
2024-11-25,TVTODAY.NS,,,BB,,,,199.17,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,308.0,183.29,,BB_DC,201.77000427246094,63.0,0.013054196276853693
2024-11-25,UBL.NS,,,BB,,,,1897.15,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,2204.9,1810.0,,BB_DC,1931.449951171875,11.0,0.018079725468136368
2024-11-25,UFLEX.NS,,,BB,,,,565.5,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,859.8,540.1,,BB_DC,581.0499877929688,39.0,0.027497767980492926
2024-11-25,ULTRACAB.BO,,,,EW,,,15.0,,,0.0,1.0,,,,,3525.0,_BW,100.0,1.0,14.18,,,18.5,14.18,,EW_BW,16.610000610351562,1220.0,0.1073333740234375
2024-11-25,UMESLTD.NS,,,,EW,,,7.0,,,3.0,1.0,,,,,3525.0,_BW,100.0,1.0,6.32,,,9.13,5.91,,EW_BW,7.210000038146973,917.0,0.030000005449567522
2024-11-25,UNITINT.BO,,,BB,,,,5.19,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,6.35,4.42,,BB_DC,5.329999923706055,1299.0,0.026974937130260942
2024-11-25,UNIVSTAR.BO,,,BB,,,,177.45,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,282.0,168.3,,BB_DC,175.0,109.0,-0.013806706114398359
2024-11-25,UTTAMSUGAR.NS,,,BB,,,,282.55,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,396.0,272.0,,BB_DC,293.8999938964844,95.0,0.04016985983537202
2024-11-25,UVDRHOR.BO,,,BB,,,ZZ,120.28,0.0,8.0,0.0,0.0,118.29,119.85,121.42,,3525.0,_UC,100.0,1.0,,5.0,5.0,120.28,88.65,,BB_UC,120.98999786376953,32.0,0.005902875488606004
2024-11-25,V2RETAIL.NS,,,,,LR,ZZ,1258.6,0.0,10.0,6.0,4.0,1227.07,1257.75,1288.43,,3525.0,_W,100.0,1.0,,6.0,6.0,1283.0,1071.1,,LR_W,1325.0,5.0,0.05275703162243771
2024-11-25,VADILENT.BO,,,BB,,,ZZ,5000.0,0.0,9.0,0.0,0.0,4650.74,4797.97,4945.19,,3525.0,_BW,100.0,1.0,,6.0,6.0,5050.0,3915.0,,BB_BW,5780.0,1.0,0.156
2024-11-25,VANICOM.BO,,,,EW,,,14.0,,,3.0,3.0,,,,,3525.0,_BW,100.0,1.0,12.63,,,15.6,10.05,,EW_BW,13.899999618530273,253.0,-0.007142884390694755
2024-11-25,VELJAN.BO,,,BB,,,ZZ,1514.55,0.0,11.0,3.0,,1477.16,1518.24,1559.32,,3525.0,_W,100.0,1.0,,5.0,5.0,1699.95,1401.0,,BB_W,1536.3499755859375,9.0,0.014393698184898185
2024-11-25,VETO.NS,,,,EW,,,134.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,124.02,,,196.0,124.02,,EW_DC,142.60000610351562,100.0,0.064179150026236
2024-11-25,VGCL.BO,,,BB,,,,65.67,,,3.0,,,,,,3525.0,_W,100.0,1.0,,,,114.0,60.0,,BB_W,67.16000366210938,176.0,0.022689259359058522
2024-11-25,VIMTALABS.NS,,ATR,,,,ZZ,868.4,0.0,51.0,0.0,0.0,648.74,752.18,855.62,,3525.0,_UC,100.0,1.0,,33.0,33.0,897.0,503.05,,ATR_UC,888.7000122070312,3.0,0.023376338331450107
2024-11-25,VINATIORGA.NS,,,BB,,,ZZ,1873.7,0.0,36.0,0.0,1.0,1839.54,1871.88,1904.22,,3525.0,_DC,100.0,1.0,,3.0,3.0,2134.95,1746.85,,BB_DC,1877.25,8.0,0.001894646955222263
2024-11-25,VIPULLTD.NS,,,,EW,,,27.0,,,0.0,0.0,,,,,3525.0,_DC,100.0,1.0,24.83,,,41.83,24.83,,EW_DC,28.739999771118164,461.0,0.06444443596733941
2024-11-25,VIRINCHI.BO,,,BB,,,,29.74,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,37.9,26.51,,BB_DC,30.0,310.0,0.008742434431741814
2024-11-25,VISAGAR.BO,,,BB,,,,0.77,,,3.0,,,,,,3525.0,_W,100.0,1.0,,,,0.83,0.68,,BB_W,0.7400000095367432,11111.0,-0.03896102657565825
2024-11-25,VISTAPH.BO,,,BB,EW,,,12.0,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,10.78,,,14.85,10.78,,EWBB_DC,12.130000114440918,820.0,0.010833342870076498
2024-11-25,VLSFINANCE.NS,,,BB,,,,385.8,,,3.0,4.0,,,,,3525.0,_W,100.0,1.0,,,,454.85,362.85,,BB_W,386.79998779296875,44.0,0.002591984948078638
2024-11-25,VOLTAMP.NS,,,BB,,,ZZ,9914.85,0.0,14.0,2.0,2.0,9439.86,9790.22,10140.58,,3525.0,_DC,100.0,1.0,,4.0,4.0,14280.0,9171.0,,BB_DC,10084.2998046875,1.0,0.017090506128433575
2024-11-25,VSTIND.NS,,,BB,,,,322.15,,,4.0,4.0,,,,,3525.0,_W,100.0,1.0,,,,486.15,301.05,,BB_W,326.75,47.0,0.014279062548502322
2024-11-25,WELENT.NS,,,,EW,,ZZ,473.0,0.0,30.0,0.0,1.0,454.2,467.94,481.68,,3525.0,_DC,100.0,1.0,442.1,4.0,4.0,619.0,442.1,,EW_DC,506.54998779296875,32.0,0.07093020675046248
2024-11-25,WHIRLPOOL.NS,,,BB,,,,1789.45,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,2449.7,1709.0,,BB_DC,1837.5,12.0,0.02685182598004971
2024-11-25,WIPL.NS,,,,EW,,,194.0,,,3.0,4.0,,,,,3525.0,_BW,100.0,1.0,180.45,,,205.0,172.5,,EW_BW,195.60000610351562,47.0,0.008247454141833118
2024-11-25,XPROINDIA.NS,,ATR,BB,,,ZZ,1215.0,0.0,23.0,0.0,0.0,1094.58,1155.36,1216.14,,3525.0,_AT,100.0,1.0,,18.0,18.0,1225.0,1002.25,,ATRBB_AT,1469.0,5.0,0.20905349794238684
2024-11-25,ZENITHSTL.NS,,,,EW,,ZZ,9.0,0.0,23.0,2.0,2.0,0.0,0.0,0.0,,3525.0,_DC,100.0,1.0,8.0,5.0,5.0,12.5,8.0,,EW_DC,8.890000343322754,1000.0,-0.012222184075249566
2024-11-25,ZKHANDEN.BO,,,BB,EW,,,87.0,,,3.0,1.0,,,,,3525.0,_DC,100.0,1.0,79.31,,,110.0,62.55,,EWBB_DC,101.08000183105469,41.0,0.16183910150637573
2024-11-25,ZOMATO.NS,,,BB,,,ZZ,273.31,0.0,42.0,0.0,0.0,265.35,273.75,282.14,,3525.0,_W,100.0,1.0,,12.0,12.0,284.34,239.45,,BB_W,283.2799987792969,30.0,0.03647871932712624
2024-11-25,^NSEBANK,,,,,LR,,52207.5,,,0.0,1.0,,,,,3525.0,_BW,100.0,1.0,,,,54467.35,49787.1,,LR_BW,52136.3515625,0.0,-0.0013628010822199876
