Date/Time,Ticker,BearBreak,Buy_ATR,Buy_BB,Buy_EW,Buy_LR,Buy_ZZ,Close,DnBars,Downtrend Length,FromHigh,FromLow,LR_LC,LR_MC,LR_UC,Mega Sellby Larger Wave,NumberOfTickers,Pattern,PercentileRank,Rank,SL,UpBars,Uptrend Length,hh,ll,myShort,Buy,Current_Price,Quantity,P/L Percentage
2024-11-25,AJCON.BO,,,BB,,,ZZ,50.51,0.0,5.0,9.0,9.0,46.25,48.83,51.41,,3525.0,_DC,100.0,1.0,,4.0,4.0,53.15,37.5,,BB_DC,49.5,77.0,-0.01999604038804193
2024-11-25,AKCAPIT.BO,,,,EW,,ZZ,1183.0,0.0,26.0,4.0,4.0,1425.15,1459.69,1494.23,,3525.0,_BW,100.0,1.0,1117.0,19.0,19.0,1259.0,1005.4,,EW_BW,1187.949951171875,6.0,0.0041842359863694
2024-11-25,ALPA.NS,,,,,LR,,110.79,,,8.0,5.0,,,,,3525.0,_DC,100.0,1.0,,,,144.5,105.1,,LR_DC,110.26000213623047,176.0,-0.0047838059731883514
2024-11-25,AMALGAM.BO,,,,EW,,,79.0,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,75.04,,,117.0,75.04,,EW_DC,78.81999969482422,253.0,-0.0022784848756428008
2024-11-25,ANGELONE.NS,,,BB,,,ZZ,2799.05,0.0,14.0,6.0,2.0,2692.69,2760.22,2827.74,,3525.0,_DC,100.0,1.0,,6.0,6.0,3393.0,2605.0,,BB_DC,2921.5,5.0,0.04374698558439464
2024-11-25,ANMOL.BO,,,BB,,,,28.68,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,37.09,27.0,,BB_DC,28.739999771118164,595.0,0.0020920422286668182
2024-11-25,ANSALHSG.BO,,,BB,EW,,,15.0,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,13.62,,,26.82,13.62,,EWBB_DC,16.799999237060547,725.0,0.11999994913736979
2024-11-25,ANUHPHR.BO,,,BB,,,ZZ,199.0,0.0,8.0,2.0,,190.27,197.49,204.71,,3525.0,_W,100.0,1.0,,4.0,4.0,224.95,182.1,,BB_W,208.5,59.0,0.04773869346733668
2024-11-25,ANUP.NS,,,BB,,,ZZ,3679.45,0.0,9.0,0.0,0.0,3411.37,3579.72,3748.06,,3525.0,_DC,100.0,1.0,,6.0,6.0,3822.45,1665.05,,BB_DC,3478.449951171875,0.0,-0.0546277429583565
2024-11-25,APARINDS.NS,,,BB,,,ZZ,9561.9,0.0,14.0,1.0,2.0,9314.61,9595.19,9875.76,,3525.0,_DC,100.0,1.0,,6.0,6.0,11000.0,8574.35,,BB_DC,9747.4501953125,1.0,0.01940515957210391
2024-11-25,APOLLO.NS,,,,EW,,,96.0,,,5.0,5.0,,,,,3525.0,_W,100.0,1.0,90.25,,,113.0,87.99,,EW_W,96.4000015258789,125.0,0.0041666825612386065
2024-11-25,APOLLOPIPE.NS,,,,EW,,,498.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,452.7,,,678.5,452.7,,EW_DC,498.0,22.0,0.0
2024-11-25,ARVINDFASN.NS,,,,,LR,,570.85,,,3.0,4.0,,,,,3525.0,_W,100.0,1.0,,,,639.7,539.2,,LR_W,570.9000244140625,32.0,8.763145145393232e-05
2024-11-25,ASAHISONG.NS,,,BB,,,,381.05,,,2.0,2.0,,,,,3525.0,_DC,100.0,1.0,,,,588.95,351.7,,BB_DC,386.1000061035156,34.0,0.0132528699737977
2024-11-25,ASAL.NS,,,,EW,,,652.0,,,0.0,1.0,,,,,3525.0,_BW,100.0,1.0,618.0,,,1094.55,618.0,,EW_BW,681.9500122070312,29.0,0.04593560154452646
2024-11-25,ASALCBR.NS,,,,,LR,ZZ,929.95,0.0,10.0,0.0,4.0,916.64,938.98,961.32,,3525.0,_W,100.0,1.0,,6.0,6.0,970.7,815.0,,LR_W,963.5999755859375,9.0,0.0361847148620221
2024-11-25,ASHOKLEY.NS,,ATR,BB,,,ZZ,234.91,0.0,61.0,0.0,3.0,218.15,226.83,235.52,,3525.0,_W,100.0,1.0,,13.0,13.0,235.82,202.0,,ATRBB_W,232.63999938964844,30.0,-0.009663277895157972
2024-11-25,ASITCFIN.BO,,,BB,,,ZZ,144.95,0.0,35.0,1.0,1.0,0.0,0.0,0.0,,3525.0,_DC,100.0,1.0,,5.0,5.0,193.35,127.65,,BB_DC,148.0,58.0,0.021041738530527848
2024-11-25,ASPINWALL.NS,,,,EW,,,270.0,,,4.0,5.0,,,,,3525.0,_AT,100.0,1.0,263.0,,,319.0,260.05,,EW_AT,279.0,101.0,0.03333333333333333
2024-11-25,ATHARVENT.BO,,,,EW,,,3.0,,,2.0,1.0,,,,,3525.0,_BW,100.0,1.0,2.26,,,3.17,2.13,,EW_BW,2.8399999141693115,1149.0,-0.05333336194356283
2024-11-25,AUROLAB.BO,,,,EW,,,207.0,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,192.0,,,262.2,192.0,,EW_DC,208.6999969482422,67.0,0.008212545643682066
2024-11-25,AVADHSUGAR.NS,,,BB,,,,585.45,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,830.5,547.05,,BB_DC,611.0,26.0,0.04364164318045939
2024-11-25,AVONMORE.BO,,,BB,,,,15.93,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,17.01,12.4,,BB_DC,17.809999465942383,283.0,0.11801628788087778
2024-11-25,BALMLAWRIE.NS,,,BB,EW,,,224.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,209.53,,,292.15,209.53,,EWBB_DC,227.82000732421875,69.0,0.017053604125976562
2024-11-25,BALRAMCHIN.NS,,,,EW,,,536.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,505.95,,,691.8,505.95,,EW_DC,552.5,33.0,0.030783582089552237
2024-11-25,BANASFN.BO,,,BB,,,ZZ,11.18,0.0,10.0,1.0,1.0,10.94,11.45,11.96,,3525.0,_UC,100.0,1.0,,6.0,6.0,11.89,9.12,,BB_UC,10.9399995803833,485.0,-0.021466942720634968
2024-11-25,BANKA.NS,,,,EW,,,107.0,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,98.43,,,140.0,98.43,,EW_DC,106.0,117.0,-0.009345794392523364
2024-11-25,BCG.NS,,,,EW,,,8.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,7.69,,,10.4,7.69,,EW_DC,,3226.0,
2024-11-25,BDH.BO,,,BB,,,ZZ,404.4,0.0,10.0,0.0,0.0,329.64,372.11,414.58,,3525.0,_BW,100.0,1.0,,5.0,5.0,411.5,296.0,,BB_BW,375.0,9.0,-0.07270029673590499
2024-11-25,BDL.NS,,,,EW,,,994.0,,,1.0,1.0,,,,,3525.0,_W,100.0,1.0,890.0,,,1794.7,890.0,,EW_W,1156.949951171875,10.0,0.16393355248679578
2024-11-25,BELLACASA.BO,,,BB,,,ZZ,542.15,0.0,15.0,4.0,7.0,519.29,533.31,547.33,,3525.0,_DC,100.0,1.0,,5.0,5.0,562.7,491.05,,BB_DC,564.0,20.0,0.04030249930830955
2024-11-25,BEMHY.BO,,,BB,,,ZZ,1373.15,0.0,10.0,2.0,2.0,1309.48,1378.2,1446.91,,3525.0,_DC,100.0,1.0,,6.0,6.0,1695.3,1170.0,,BB_DC,1300.0,5.0,-0.05327167461675716
2024-11-25,BHARTIARTL.NS,,,,,LR,,1578.75,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,1779.0,1511.0,,LR_DC,1564.300048828125,15.0,-0.009152779839667459
2024-11-25,BHEL.NS,,,BB,,,ZZ,241.22,0.0,10.0,5.0,5.0,231.56,239.54,247.53,,3525.0,_DC,100.0,1.0,,4.0,4.0,335.35,210.7,,BB_DC,251.30999755859375,33.0,0.041829025613936456
2024-11-25,BKMINDST.NS,,,BB,,,ZZ,1.8,0.0,34.0,0.0,0.0,1.75,1.8,1.84,,3525.0,_BW,100.0,1.0,,14.0,14.0,1.84,1.5,,BB_BW,,3333.0,
2024-11-25,BLUESTARCO.NS,,,BB,,LR,ZZ,1848.25,0.0,27.0,0.0,2.0,1834.24,1853.64,1873.04,,3525.0,_DC,100.0,1.0,,6.0,6.0,2199.55,1730.1,,BBLR_DC,1838.0,8.0,-0.005545786554849182
2024-11-25,BNRSEC.BO,,,,EW,,,194.0,,,6.0,5.0,,,,,3525.0,_DC,100.0,1.0,178.65,,,211.0,150.35,,EW_DC,188.0,23.0,-0.030927835051546393
2024-11-25,BOSCHLTD.NS,,,,EW,,,35043.0,,,2.0,2.0,,,,,3525.0,_DC,100.0,1.0,32830.5,,,39088.8,32830.5,,EW_DC,34834.6015625,0.0,-0.005946934837200012
2024-11-25,BPCL.NS,,,BB,,,,296.55,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,376.0,279.35,,BB_DC,292.8500061035156,58.0,-0.012476796143936557
2024-11-25,BRADYM.BO,,,,EW,,,1592.0,,,0.0,0.0,,,,,3525.0,_UC,100.0,1.0,1440.2,,,2511.3,1440.2,,EW_UC,1842.5,7.0,0.1573492462311558
2024-11-25,BRIGADE.NS,,,BB,,,ZZ,1227.9,0.0,14.0,0.0,2.0,1209.11,1225.76,1242.41,,3525.0,_DC,100.0,1.0,,5.0,5.0,1448.7,1049.05,,BB_DC,1243.199951171875,6.0,0.012460258304320309
2024-11-25,BTTL.BO,,,BB,EW,,ZZ,45.0,0.0,14.0,0.0,1.0,43.58,44.68,45.78,,3525.0,_DC,100.0,1.0,40.6,4.0,4.0,73.8,40.6,,EWBB_DC,46.0,227.0,0.022222222222222223
2024-11-25,CAPACITE.NS,,ATR,,,,ZZ,392.35,0.0,16.0,4.0,5.0,363.96,378.93,393.9,,3525.0,_DC,100.0,1.0,,6.0,6.0,415.0,329.5,,ATR_DC,421.70001220703125,16.0,0.0748056893259366
2024-11-25,CARERATING.NS,,ATR,,,,,1477.25,,,3.0,1.0,,,,,3525.0,_UC,100.0,1.0,,,,1571.0,921.8,,ATR_UC,1500.0,2.0,0.01540023692672195
2024-11-25,CCL.NS,,,BB,,,ZZ,747.65,0.0,55.0,0.0,0.0,702.12,733.26,764.4,,3525.0,_W,100.0,1.0,,21.0,21.0,768.8,616.65,,BB_W,783.6500244140625,8.0,0.0481509053889688
2024-11-25,CEATLTD.NS,,,,,LR,ZZ,2913.6,0.0,9.0,0.0,2.0,2827.17,2879.69,2932.2,,3525.0,_DC,100.0,1.0,,6.0,6.0,2929.0,2660.0,,LR_DC,2975.300048828125,4.0,0.021176568104106636
2024-11-25,CEETAIN.BO,,,BB,,,,47.9,,,,4.0,,,,,3525.0,_W,100.0,1.0,,,,70.09,37.1,,BB_W,51.45000076293945,93.0,0.07411275079205543
2024-11-25,CEINSYSTECH.BO,,,BB,,,ZZ,1538.1,0.0,14.0,0.0,0.0,1433.01,1490.17,1547.32,,3525.0,_UC,100.0,1.0,,10.0,10.0,1538.2,500.0,,BB_UC,1520.0,1.0,-0.011767765424874788
2024-11-25,CGPOWER.NS,,,,,LR,ZZ,736.7,0.0,29.0,0.0,2.0,727.04,735.62,744.19,,3525.0,_DC,100.0,1.0,,6.0,6.0,764.0,681.1,,LR_DC,757.9000244140625,18.0,0.028777011557027898
2024-11-25,CHALET.NS,,ATR,,EW,,ZZ,898.0,0.0,8.0,2.0,2.0,841.45,871.55,901.65,,3525.0,_BW,100.0,1.0,810.8,6.0,6.0,947.0,803.4,,ATREW_BW,892.25,11.0,-0.006403118040089087
2024-11-25,CHAMBLFERT.NS,,,,EW,,,479.0,,,3.0,4.0,,,,,3525.0,_W,100.0,1.0,454.0,,,531.95,443.2,,EW_W,500.70001220703125,28.0,0.04530273947188152
2024-11-25,CHEMBOND.NS,,,,,LR,,575.05,,,5.0,5.0,,,,,3525.0,_W,100.0,1.0,,,,630.0,526.0,,LR_W,568.0999755859375,20.0,-0.012085948028975663
2024-11-25,COCHINSHIP.NS,,,,EW,,,1364.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,1265.0,,,2979.45,1265.0,,EW_DC,1575.0,10.0,0.15469208211143695
2024-11-25,COFORGE.NS,,ATR,,,,ZZ,8611.6,0.0,27.0,0.0,0.0,7981.42,8340.07,8698.71,,3525.0,_UC,100.0,1.0,,22.0,22.0,8640.0,6710.05,,ATR_UC,8619.849609375,1.0,0.0009579647655487524
2024-11-25,COLINZ.BO,,,,EW,,,54.0,,,3.0,1.0,,,,,3525.0,_UC,100.0,1.0,52.0,,,68.5,49.03,,EW_UC,57.900001525878906,201.0,0.07222225047923901
2024-11-25,COMPINFO.NS,,,BB,,,,2.66,,,0.0,0.0,,,,,3525.0,_DC,100.0,1.0,,,,3.48,2.41,,BB_DC,,4000.0,
2024-11-25,CONTROLPR.NS,,,,EW,,,719.0,,,4.0,4.0,,,,,3525.0,_W,100.0,1.0,671.35,,,869.95,640.1,,EW_W,724.2999877929688,13.0,0.007371332118176287
2024-11-25,CORDSCABLE.NS,,,BB,,,ZZ,194.02,0.0,11.0,1.0,1.0,187.82,194.24,200.65,,3525.0,_DC,100.0,1.0,,4.0,4.0,237.5,180.8,,BB_DC,196.5,76.0,0.012782187403360425
2024-11-25,COUNCODOS.NS,,,,EW,,,6.0,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,5.76,,,8.83,5.76,,EW_DC,6.269999980926514,4167.0,0.04499999682108561
2024-11-25,CPSEETF.BO,,,,EW,,,92.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,86.85,,,104.82,86.85,,EW_DC,92.0,194.0,0.0
2024-11-25,CRESSAN.BO,,,,EW,,ZZ,8.0,0.0,14.0,1.0,1.0,7.48,7.55,7.62,,3525.0,_DC,100.0,1.0,6.79,3.0,3.0,15.46,6.79,,EW_DC,8.789999961853027,826.0,0.09874999523162842
2024-11-25,CROMPTON.NS,,,,,LR,ZZ,405.45,0.0,30.0,0.0,2.0,391.52,401.29,411.06,,3525.0,_DC,100.0,1.0,,5.0,5.0,408.75,369.8,,LR_DC,408.45001220703125,28.0,0.007399216196895453
2024-11-25,CSURGSU.BO,,,BB,,,,129.9,,,3.0,2.0,,,,,3525.0,_DC,100.0,1.0,,,,155.0,120.5,,BB_DC,128.9499969482422,106.0,-0.007313341430006298
2024-11-25,CUMMINSIND.NS,,ATR,,,,,3535.85,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,3929.0,3244.25,,ATR_DC,3460.949951171875,3.0,-0.02118303910746353
2024-11-25,DCI.NS,,,,EW,,,337.0,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,316.55,,,429.4,316.55,,EW_DC,331.1000061035156,49.0,-0.017507400286303782
2024-11-25,DECPO.BO,,,BB,,,ZZ,12.61,0.0,87.0,,0.0,10.78,11.35,11.92,,3525.0,_BW,100.0,1.0,,76.0,76.0,12.61,9.03,,BB_BW,,279.0,
2024-11-25,DELTAMAGNT.NS,,ATR,,,,ZZ,99.75,0.0,28.0,11.0,4.0,90.86,94.2,97.54,,3525.0,_UC,100.0,1.0,,17.0,17.0,113.1,85.8,,ATR_UC,105.02999877929688,72.0,0.052932318589442355
2024-11-25,DENORA.NS,,,BB,EW,,,1208.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,1138.75,,,2025.0,1138.75,,EWBB_DC,1259.0,14.0,0.042218543046357616
2024-11-25,DHINDIA.BO,,,,EW,,ZZ,139.0,0.0,10.0,0.0,2.0,132.21,136.31,140.41,,3525.0,_UC,100.0,1.0,120.1,5.0,5.0,196.0,120.1,,EW_UC,144.39999389648438,53.0,0.038848876953125
2024-11-25,DHPIND.BO,,,BB,,,ZZ,562.15,0.0,15.0,0.0,1.0,530.46,548.28,566.1,,3525.0,_DC,100.0,1.0,,4.0,4.0,619.0,450.0,,BB_DC,569.0999755859375,9.0,0.012363204813550695
2024-11-25,DILIGENT.BO,,,,EW,,ZZ,4.0,0.0,9.0,2.0,2.0,4.34,4.44,4.55,,3525.0,_DC,100.0,1.0,3.75,5.0,5.0,6.3,3.75,,EW_DC,4.480000019073486,4000.0,0.12000000476837158
2024-11-25,DIVISLAB.NS,,,BB,,,ZZ,6138.45,0.0,28.0,6.0,3.0,5778.84,5953.13,6127.42,,3525.0,_W,100.0,1.0,,20.0,20.0,6185.0,4395.3,,BB_W,5932.89990234375,1.0,-0.03348566782432859
2024-11-25,DJML.BO,,,BB,,,ZZ,129.3,0.0,9.0,2.0,2.0,122.45,126.32,130.19,,3525.0,_DC,100.0,1.0,,6.0,6.0,139.0,109.55,,BB_DC,135.60000610351562,51.0,0.048723945116130034
2024-11-25,DLF.NS,,,BB,,,ZZ,823.3,0.0,16.0,0.0,2.0,783.06,810.66,838.27,,3525.0,_DC,100.0,1.0,,6.0,6.0,929.0,743.95,,BB_DC,812.0499877929688,13.0,-0.013664535657756839
2024-11-25,DTIL.NS,,,BB,,,,259.7,,,8.0,2.0,,,,,3525.0,_DC,100.0,1.0,,,,312.0,246.6,,BB_DC,267.8999938964844,76.0,0.03157487060640888
2024-11-25,DUCON.NS,,,BB,,,,8.22,,,3.0,4.0,,,,,3525.0,_W,100.0,1.0,,,,11.28,7.16,,BB_W,8.510000228881836,943.0,0.03527983319730356
2024-11-25,DYNAMICP.BO,,,,EW,,ZZ,34.0,0.0,35.0,0.0,1.0,32.64,33.16,33.68,,3525.0,_DC,100.0,1.0,28.7,3.0,3.0,52.48,28.7,,EW_DC,34.93000030517578,189.0,0.02735295015222886
2024-11-25,EIDPARRY.NS,,,BB,,,ZZ,864.9,0.0,10.0,0.0,0.0,844.06,863.25,882.44,,3525.0,_DC,100.0,1.0,,4.0,4.0,875.15,741.3,,BB_DC,873.2999877929688,8.0,0.009712091331909785
2024-11-25,EIMCOELECO.NS,,,,,LR,ZZ,2533.05,0.0,26.0,0.0,1.0,2505.75,2576.0,2646.25,,3525.0,_DC,100.0,1.0,,3.0,3.0,3395.05,2289.25,,LR_DC,2522.85009765625,4.0,-0.004026727598645973
2024-11-25,ELGIEQUIP.NS,,ATR,,EW,,ZZ,641.0,0.0,14.0,0.0,1.0,565.3,616.27,667.24,,3525.0,_DC,100.0,1.0,546.8,3.0,3.0,752.95,546.8,,ATREW_DC,638.9000244140625,11.0,-0.0032760929577808112
2024-11-25,ELNET.BO,,,BB,,,,387.75,,,0.0,0.0,,,,,3525.0,_W,100.0,1.0,,,,399.9,310.1,,BB_W,410.0,13.0,0.05738233397807866
2024-11-25,EMAMILTD.NS,,,,EW,LR,ZZ,678.0,0.0,14.0,0.0,1.0,629.02,666.21,703.4,,3525.0,_DC,100.0,1.0,611.3,4.0,4.0,743.0,611.3,,EWLR_DC,667.0,15.0,-0.016224188790560472
2024-11-25,EMKAY.NS,,,,EW,,,297.0,,,2.0,1.0,,,,,3525.0,_UC,100.0,1.0,282.7,,,319.9,142.25,,EW_UC,333.0,6.0,0.12121212121212122
2024-11-25,EPL.NS,,,BB,,,,268.65,,,3.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,280.1,249.35,,BB_DC,260.3999938964844,52.0,-0.030709123780069247
2024-11-25,ERIS.NS,,ATR,BB,,,ZZ,1473.75,0.0,31.0,0.0,0.0,1344.89,1390.35,1435.81,,3525.0,_DC,100.0,1.0,,19.0,19.0,1489.0,1213.05,,ATRBB_DC,1445.8499755859375,4.0,-0.01893131427586938
2024-11-25,EROSMEDIA.NS,,,BB,,,,14.74,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,24.6,14.2,,BB_DC,16.0,1852.0,0.08548168249660786
2024-11-25,ESCORTS.NS,,,BB,,,,3615.5,,,5.0,5.0,,,,,3525.0,_W,100.0,1.0,,,,4420.0,3346.0,,BB_W,3550.0,4.0,-0.018116443092241738
2024-11-25,FORCEMOT.BO,,,,EW,,,6957.0,,,4.0,,,,,,3525.0,_UC,100.0,1.0,6521.2,,,8088.05,6150.35,,EW_UC,6962.39990234375,1.0,0.0007761825993603565
2024-11-25,FORINTL.BO,,,,EW,,,78.0,,,,4.0,,,,,3525.0,_W,100.0,1.0,74.04,,,132.65,72.0,,EW_W,89.97000122070312,167.0,0.15346155411157852
2024-11-25,FORTISMLR.BO,,,BB,,,,54.03,,,5.0,5.0,,,,,3525.0,_W,100.0,1.0,,,,67.7,51.01,,BB_W,54.02000045776367,331.0,-0.00018507388925280885
2024-11-25,FREDUN.BO,,,,EW,,,708.0,,,1.0,1.0,,,,,3525.0,_BW,100.0,1.0,655.0,,,799.9,655.0,,EW_BW,720.0,19.0,0.01694915254237288
2024-11-25,GAGAN.BO,,,BB,,,,23.4,,,5.0,4.0,,,,,3525.0,_W,100.0,1.0,,,,28.59,20.17,,BB_W,22.760000228881836,310.0,-0.02735041756915225
2024-11-25,GALAXYSURF.NS,,ATR,,,,ZZ,2871.6,0.0,10.0,0.0,1.0,2752.38,2843.99,2935.59,,3525.0,_DC,100.0,1.0,,3.0,3.0,3370.0,2615.0,,ATR_DC,2813.10009765625,4.0,-0.020371884086833093
2024-11-25,GANGAFORGE.NS,,,BB,,,,7.17,,,2.0,4.0,,,,,3525.0,_W,100.0,1.0,,,,8.5,6.15,,BB_W,7.25,980.0,0.011157601115760122
2024-11-25,GANGESSECU.NS,,,BB,,,ZZ,205.57,0.0,7.0,5.0,4.0,196.71,203.21,209.72,,3525.0,_W,100.0,1.0,,5.0,5.0,230.08,153.0,,BB_W,210.8300018310547,19.0,0.02558740006350486
2024-11-25,GAYAHWS.NS,,ATR,,,,ZZ,1.77,0.0,26.0,0.0,0.0,1.64,1.75,1.85,,3525.0,_UC,100.0,1.0,,20.0,20.0,1.77,1.15,,ATR_UC,,1613.0,
2024-11-25,GCMCAPI.BO,,,BB,,,ZZ,7.0,0.0,10.0,0.0,4.0,6.85,7.05,7.25,,3525.0,_W,100.0,1.0,,4.0,4.0,7.17,5.89,,BB_W,6.800000190734863,901.0,-0.02857140132359096
2024-11-25,GENESYS.NS,,ATR,,,,ZZ,822.0,0.0,10.0,3.0,2.0,756.84,790.54,824.25,,3525.0,_BW,100.0,1.0,,6.0,6.0,865.0,666.35,,ATR_BW,893.0,6.0,0.08637469586374696
2024-11-25,GGENG.BO,,,,EW,,ZZ,2.0,0.0,19.0,4.0,2.0,0.0,0.0,0.0,,3525.0,_DC,100.0,1.0,1.75,6.0,6.0,2.25,1.56,,EW_DC,1.8600000143051147,2273.0,-0.06999999284744263
2024-11-25,GICHSGFIN.NS,,,BB,,,,209.61,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,277.69,200.1,,BB_DC,217.91000366210938,105.0,0.03959736492585927
2024-11-25,GICRE.NS,,,,,LR,ZZ,394.35,0.0,11.0,0.0,5.0,377.6,388.29,398.97,,3525.0,_W,100.0,1.0,,6.0,6.0,397.9,347.0,,LR_W,398.25,21.0,0.00988969189806004
2024-11-25,GILLETTE.NS,,ATR,,,,,10443.15,,,0.0,0.0,,,,,3525.0,_UC,100.0,1.0,,,,10699.0,8090.0,,ATR_UC,9774.5498046875,0.0,-0.0640228470636254
2024-11-25,GITARENEW.BO,,,,EW,,,161.0,,,4.0,5.0,,,,,3525.0,_UC,100.0,1.0,150.0,,,190.85,142.05,,EW_UC,161.8000030517578,53.0,0.004968963054396351
2024-11-25,GLCL.BO,,,BB,,,,34.82,,,,1.0,,,,,3525.0,_W,100.0,1.0,,,,41.39,31.87,,BB_W,36.189998626708984,339.0,0.03934516446608225
2024-11-25,GLOBALVECT.NS,,,,EW,,,237.0,,,1.0,1.0,,,,,3525.0,_BW,100.0,1.0,215.0,,,315.95,215.0,,EW_BW,261.0,45.0,0.10126582278481013
2024-11-25,GLOBUSCON.BO,,,,EW,,,19.0,,,4.0,4.0,,,,,3525.0,_W,100.0,1.0,16.9,,,24.49,16.75,,EW_W,18.5,444.0,-0.02631578947368421
2024-11-25,GMDCLTD.NS,,,BB,,,,344.2,,,3.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,377.45,319.05,,BB_DC,353.3999938964844,40.0,0.02672862840349909
2024-11-25,GMRINFRA.NS,,,,EW,,ZZ,80.0,0.0,47.0,1.0,1.0,77.0,79.88,82.76,,3525.0,_BW,100.0,1.0,74.12,6.0,6.0,98.23,74.12,,EW_BW,82.06999969482422,170.0,0.025874996185302736
2024-11-25,GODAVARI.BO,,,BB,,,,117.4,,,1.0,13.0,,,,,3525.0,_DC,100.0,1.0,,,,155.0,106.0,,BB_DC,117.5,88.0,0.0008517887563883672
2024-11-25,GPTINFRA.NS,,,BB,,LR,ZZ,140.34,0.0,14.0,0.0,1.0,134.57,140.61,146.66,,3525.0,_DC,100.0,1.0,,5.0,5.0,193.75,115.1,,BBLR_DC,146.5,40.0,0.04389340173863472
2024-11-25,GRASIM.NS,,,,EW,,,2630.0,,,0.0,2.0,,,,,3525.0,_BW,100.0,1.0,2472.05,,,2833.0,2472.05,,EW_BW,2585.0,6.0,-0.017110266159695818
2024-11-25,GRAVISSHO.BO,,,BB,,,ZZ,43.85,0.0,8.0,2.0,5.0,0.0,0.0,0.0,,3525.0,_W,100.0,1.0,,6.0,6.0,52.0,39.98,,BB_W,44.79999923706055,258.0,0.021664748849727376
