Ticker,Date/Time,Close,SL,Mega Buy by Larger Wave ,Mega Sellby Larger Wave,Short_SL,Call,Status
ACEMEN.BO,2024-11-25,78,60.18,69.8,,84.0,Long,Open
ACESOFT.BO,2024-11-05,470,303.7,,508.25,509.0,Short,Close
ACGL.BO,2024-11-18,2208,2299.0,2194.7,,2417.95,Long,Open
ACIIN.BO,2024-11-21,3,1.88,2.53,,3.67,Long,Open
ACKNIT.BO,2024-11-25,291,275.0,293.36,,320.0,Long,Open
ACL.NS,2024-11-04,80,91.95,,90.13,90.99,Short,Close
ACME.BO,2024-10-31,73,33.03,32.45,,34.5,Long,Open
ACML.BO,2024-11-19,67,60.1,64.12,,72.5,Long,Open
ACROW.BO,2024-11-11,801,601.0,708.11,,787.95,Long,Open
ADANIENT.NS,2024-11-06,2151,2955.2,,3032.0,3070.0,Short,Close
ADANIGREEN.NS,2024-11-06,899,1667.5,,1709.64,1733.95,Short,Close
ADANIPORTS.NS,2024-10-30,1129,1419.0,,1400.69,1414.9,Short,Close
ADANIPOWER.NS,2024-11-06,447,620.0,,621.63,627.0,Short,Close
ADARSHPL.BO,2024-11-18,32,27.27,28.04,,31.0,Long,Open
ADCINDIA.BO,2024-11-12,1789,1850.0,1673.4,,1858.0,Long,Open
ADCON.BO,2024-11-13,1,0.84,1.04,,1.18,Long,Open
ADDIND.BO,2024-11-26,41,38.03,39.75,,44.5,Long,Open
ADFFOODS.NS,2024-11-14,324,209.11,279.06,,315.0,Long,Open
ADIEXRE.BO,2024-11-14,37,19.5,,39.75,46.0,Short,Close
ADINATH.BO,2024-11-19,28,23.05,,30.1,30.8,Short,Close
ADITYA.BO,2024-11-19,10,9.0,10.56,,10.95,Long,Open
ADITYASP.BO,2024-11-01,27,17.35,,29.67,30.05,Short,Close
ADL.NS,2024-11-07,95,84.05,,98.62,99.99,Short,Close
ADMANUM.BO,2024-11-04,88,66.7,,112.19,114.25,Short,Close
ADORFO.BO,2024-09-10,143,120.6,133.05,,144.8,Long,Open
ADORMUL.BO,2024-11-01,31,30.4,37.81,,41.74,Long,Open
ADORWELD.NS,2024-11-01,1158,1282.0,,1335.0,1345.0,Short,Close
ADROITINFO.NS,2024-11-19,22,17.11,,23.73,30.4,Short,Close
ADSL.NS,2024-11-06,255,198.0,,289.56,295.0,Short,Close
ADVAIT.BO,2024-11-06,1446,1777.0,,1792.5,1825.0,Short,Close
ADVANIHOTR.NS,2024-11-22,70,61.28,65.01,,68.49,Long,Open
ADVENZYMES.NS,2024-11-06,379,356.45,,502.08,505.7,Short,Close
ADVIKCA.BO,2024-11-01,2,2.24,,2.47,2.5,Short,Close
AEGISCHEM.NS,2024-07-26,733,357.05,,892.86,899.95,Short,Close
AEGISLOG.BO,2024-11-25,823,647.9,809.16,,857.75,Long,Open
AEL.BO,2024-11-06,212,198.1,,229.14,233.9,Short,Close
AFEL.BO,2024-11-19,22,12.87,,24.56,24.75,Short,Close
AFFLE.NS,2024-11-14,1591,1470.05,1525.79,,1672.0,Long,Open
AGARIND.NS,2024-11-21,1047,981.2,998.75,,1131.95,Long,Open
AGIIL.BO,2024-10-23,1607,,906.58,,1000.0,Long,Open
AGIOPAPER.BO,2024-09-27,7,3.26,,8.5,8.61,Short,Close
AGRITECH.NS,2024-10-09,180,152.7,,236.0,243.0,Short,Close
AGROPHOS.NS,2024-10-30,41,44.3,,45.09,51.46,Short,Close
AHLADA.NS,2024-10-31,84,105.0,,101.0,102.0,Short,Close
AHLEAST.NS,2024-11-21,157,129.11,152.44,,179.0,Long,Open
AHLUCONT.NS,2024-11-26,984,915.0,966.31,,1083.95,Long,Open
AHMDSTE.BO,2024-11-11,301,33.8,,335.74,342.3,Short,Close
AIAENG.NS,2024-08-12,3490,2620.0,,4897.94,4949.95,Short,Close
AICHAMP.BO,2024-11-25,54,40.11,,55.66,76.83,Short,Close
AIIL.BO,2024-11-06,1569,961.6,,1732.1,1751.8,Short,Close
AIMCOPEST.BO,2024-11-13,95,94.0,101.47,,105.9,Long,Open
AIRAN.NS,2024-11-22,30,31.0,29.14,,36.3,Long,Open
AIROLAM.NS,2024-11-19,121,111.2,116.48,,120.41,Long,Open
AJANTPHARM.NS,2024-11-14,2997,2111.05,2813.41,,3180.95,Long,Open
AJANTSOY.BO,2024-11-18,46,39.7,41.94,,46.0,Long,Open
AJCON.BO,2024-11-13,50,37.5,44.94,,53.15,Long,Open
AJEL.BO,2024-10-29,13,13.51,,17.13,17.49,Short,Close
AJMERA.NS,2024-11-18,1006,609.55,874.72,,999.8,Long,Open
AJOONI.NS,2024-11-22,8,6.65,7.4,,7.79,Long,Open
AJWAFUN.BO,2024-11-13,23,6.51,25.45,,29.0,Long,Open
AKASH.NS,2024-11-12,34,36.06,,33.81,36.7,Short,Close
AKCAPIT.BO,2024-11-26,1142,1005.4,,1170.71,1216.35,Short,Close
AKG.NS,2024-09-18,18,22.55,,22.13,23.5,Short,Close
AKI.BO,2024-11-14,18,18.81,18.17,,20.9,Long,Open
AKSHAR.BO,2024-11-01,1,1.59,,0.79,1.78,Short,Close
AKSHARCHEM.NS,2024-11-05,300,295.95,,318.48,324.95,Short,Close
AKSHOPTFBR.NS,2024-11-11,9,8.16,,12.01,12.35,Short,Close
AKSPINTEX.BO,2024-10-01,479,106.6,226.99,,233.25,Long,Open
AKZOINDIA.NS,2024-11-01,3606,2752.0,,4605.5,4674.0,Short,Close
ALANKIT.NS,2024-11-08,21,24.15,,23.46,23.91,Short,Close
ALBERTDAVD.NS,2024-11-11,1269,1112.45,,1410.4,1423.0,Short,Close
ALEMBICLTD.NS,2024-11-11,129,136.8,,140.4,142.2,Short,Close
ALEXANDER.BO,2024-10-23,14,14.55,,16.44,17.88,Short,Close
ALFAICA.BO,2024-11-22,90,80.0,,96.0,98.0,Short,Close
ALFATRAN.BO,2024-11-18,134,77.74,127.3,,162.95,Long,Open
ALFAVIO.BO,2024-11-18,15,15.23,,15.13,16.0,Short,Close
ALFL.BO,2024-11-01,2,1.91,,2.18,2.2,Short,Close
ALFREDHE.BO,2024-09-25,2000,755.75,1606.21,,1695.95,Long,Open
ALICON.NS,2024-11-06,1079,1129.95,,1344.76,1366.45,Short,Close
ALKALI.NS,2024-11-07,115,112.99,,123.99,125.97,Short,Close
ALKEM.NS,2024-10-09,5484,4567.05,,6349.19,6375.55,Short,Close
ALKYLAMINE.NS,2024-11-06,1943,1961.9,,2161.91,2270.0,Short,Close
ALLCARGO.NS,2024-09-10,53,61.41,67.37,,71.5,Long,Open
ALLSEC.NS,2024-11-14,948,948.75,875.0,,1020.2,Long,Open
ALMONDZ.NS,2024-11-01,27,16.42,,32.32,32.72,Short,Close
ALOKINDS.NS,2024-11-25,21,19.86,20.63,,23.1,Long,Open
ALPA.NS,2024-11-01,110,69.9,,114.59,115.25,Short,Close
ALPHAGEO.NS,2024-10-16,357,293.5,,435.5,439.0,Short,Close
ALPINEHOU.BO,2024-11-21,110,99.0,98.74,,119.3,Long,Open
ALPSINDUS.NS,2024-11-08,4,3.41,,4.43,4.43,Short,Close
ALSTONE.BO,2024-11-08,1,0.74,,0.83,0.87,Short,Close
ALUFLUOR.BO,2024-11-21,499,341.3,483.5,,544.4,Long,Open
AMAL.BO,2024-11-14,446,295.5,409.92,,488.0,Long,Open
AMALGAM.BO,2024-11-25,79,75.04,76.01,,89.63,Long,Open
AMARAJABAT.NS,2023-12-20,820,599.0,749.97,,799.6,Long,Open
AMARJOTHI.BO,2024-11-07,185,163.0,,207.06,209.0,Short,Close
AMBALALSA.BO,2024-11-25,57,50.0,56.16,,58.75,Long,Open
AMBARPIL.BO,2024-11-26,197,,197.0,,262.9,Long,Open
AMBER.NS,2024-11-06,6446,3964.0,6099.83,,6340.0,Long,Open
AMBICAAGAR.BO,2024-11-13,29,27.0,,30.58,30.58,Short,Close
AMBIKCO.NS,2024-11-05,1478,1600.05,,1602.99,1616.65,Short,Close
AMBITION.BO,2024-08-22,3,3.46,2.69,,2.71,Long,Open
AMBUJACEM.NS,2024-07-01,494,486.0,,692.36,701.8,Short,Close
AMCOIND.BO,2024-11-01,84,54.3,,101.47,102.69,Short,Close
AMDIND.NS,2024-11-22,62,59.3,57.68,,68.0,Long,Open
AMFORG.BO,2024-11-14,12,9.07,,15.01,15.5,Short,Close
AMITINT.BO,2024-11-13,4,3.51,3.81,,4.86,Long,Open
AMJLAND.NS,2024-11-14,64,44.0,48.42,,54.88,Long,Open
AMNPLST.BO,2024-11-07,262,241.9,,296.54,298.0,Short,Close
AMRAAGRI.BO,2024-10-31,1,0.83,1.1,,1.16,Long,Open
AMRAPLIN.BO,2024-11-21,18,14.23,16.87,,22.87,Long,Open
AMRUTANJAN.NS,2024-11-13,712,728.0,684.96,,775.5,Long,Open
AMTL.BO,2024-11-26,35,32.08,35.28,,44.0,Long,Open
ANANTRAJ.NS,2024-11-06,662,319.15,,762.75,770.0,Short,Close
ANDHRAPAP.NS,2024-11-19,97,92.05,92.4,,102.59,Long,Open
ANDHRAPET.BO,2024-11-25,76,70.15,74.75,,77.0,Long,Open
ANDHRSUGAR.NS,2024-11-01,99,106.79,,107.1,107.89,Short,Close
ANDREWYU.BO,2024-11-01,39,34.79,,41.69,41.99,Short,Close
ANERI.BO,2024-09-30,7,7.19,5.98,,6.43,Long,Open
ANG.BO,2024-11-01,45,46.0,,47.4,48.48,Short,Close
ANGELONE.NS,2024-11-19,2909,2025.0,2676.0,,3124.0,Long,Open
ANIKINDS.NS,2024-11-21,102,72.22,98.43,,106.12,Long,Open
ANJANI.BO,2024-11-07,46,37.35,,48.7,49.86,Short,Close
ANJANIFIN.BO,2024-11-21,13,11.53,,15.19,15.9,Short,Close
ANJANIFOODS.BO,2024-11-04,36,37.01,,38.43,38.99,Short,Close
ANKIN.BO,2024-11-12,15,12.78,14.01,,16.25,Long,Open
ANKITMETAL.NS,2024-11-25,3,3.08,,3.58,3.58,Short,Close
ANMOL.BO,2024-11-22,28,28.0,27.38,,33.12,Long,Open
ANNAINFRA.BO,2024-10-25,27,24.01,,35.52,36.38,Short,Close
ANSALAPI.NS,2024-11-08,11,9.1,,12.58,12.72,Short,Close
ANSALBU.BO,2024-11-12,170,172.0,,199.21,200.8,Short,Close
ANSALHSG.BO,2024-11-25,16,13.62,15.08,,19.33,Long,Open
ANSINDUS.BO,2024-11-25,13,8.27,,12.96,13.27,Short,Close
ANUHPHR.BO,2024-11-19,200,182.1,193.04,,209.35,Long,Open
ANUP.NS,2024-11-14,3578,1665.05,3357.81,,3667.0,Long,Open
ANUPAM.BO,2024-11-13,2,1.86,2.01,,2.28,Long,Open
ANURAS.NS,2024-10-28,733,731.8,688.47,,735.5,Long,Open
APARINDS.NS,2024-11-12,9728,7595.0,8699.38,,10263.2,Long,Open
APCL.NS,2024-11-01,157,179.92,,172.5,174.0,Short,Close
APCOTEXIND.NS,2024-08-30,366,475.05,,460.96,473.7,Short,Close
APEX.NS,2024-11-22,224,219.0,,242.27,245.19,Short,Close
APIL.BO,2024-11-19,23,20.25,20.88,,29.29,Long,Open
APLAB.BO,2024-11-22,71,64.7,69.48,,85.07,Long,Open
APLAPOLLO.NS,2024-11-06,1482,1341.95,,1542.99,1554.9,Short,Close
APLLTD.NS,2024-11-18,1099,1052.45,1001.28,,1156.0,Long,Open
APMIN.BO,2024-09-16,47,47.0,,59.06,59.95,Short,Close
APOLLO.NS,2024-11-25,94,87.99,94.31,,105.1,Long,Open
APOLLOFI.BO,2024-11-11,797,850.0,828.74,,889.0,Long,Open
APOLLOHOSP.NS,2024-11-21,7077,6727.35,6636.1,,7545.0,Long,Open
APOLLOPIPE.NS,2024-11-25,495,452.7,476.0,,509.0,Long,Open
APOLLOTYRE.NS,2024-11-19,520,474.25,476.09,,491.35,Long,Open
APOLSINHOT.NS,2024-11-25,1817,1345.45,1755.34,,1920.0,Long,Open
APTECHT.NS,2024-11-06,167,199.35,,187.42,190.9,Short,Close
ARAVALIS.BO,2024-11-22,5,4.38,4.56,,5.38,Long,Open
ARCEEIN.BO,2024-11-26,6,5.5,,6.4,6.5,Short,Close
ARCFIN.BO,2024-11-12,3,1.07,,2.91,2.91,Short,Close
ARCHIDPLY.NS,2024-11-19,113,109.56,110.47,,125.0,Long,Open
ARCHIES.NS,2024-11-26,26,24.1,25.45,,26.5,Long,Open
ARCHITORG.BO,2024-11-04,43,46.5,,48.05,49.08,Short,Close
ARENTERP.NS,2024-11-14,52,43.52,44.02,,50.4,Long,Open
AREXMIS.BO,2024-11-21,169,153.0,169.5,,174.0,Long,Open
ARFIN.BO,2024-11-01,31,36.5,,37.67,37.97,Short,Close
ARIES.NS,2024-11-14,365,238.0,280.48,,314.9,Long,Open
ARIHANT.BO,2024-11-25,622,131.0,,657.07,664.1,Short,Close
ARIHANTSUP.NS,2024-11-14,355,278.0,332.5,,384.7,Long,Open
ARISE.BO,2024-11-01,32,15.99,,34.26,39.9,Short,Close
ARMANFIN.NS,2024-09-20,1315,2312.55,,1839.75,1864.4,Short,Close
ARNOLD.BO,2024-11-11,44,41.0,,51.43,53.02,Short,Close
AROGRANITE.NS,2024-10-31,48,53.5,,53.16,54.79,Short,Close
ARROWGREEN.NS,2024-11-19,823,722.35,,948.7,1099.0,Short,Close
ARSHIYA.NS,2024-11-13,4,3.1,,4.32,4.42,Short,Close
ARSSINFRA.NS,2024-11-08,18,17.25,,19.22,19.55,Short,Close
ARTEFACT.BO,2024-11-06,73,58.2,,79.22,79.88,Short,Close
ARTEMISMED.NS,2024-11-14,321,249.45,274.81,,292.1,Long,Open
ARTNIRMAN.NS,2024-11-18,58,56.6,57.45,,61.65,Long,Open
ARTSONEN.BO,2024-11-21,173,156.0,,191.11,194.8,Short,Close
ARUNAHTEL.BO,2024-11-19,11,10.0,10.86,,12.34,Long,Open
ARUNIS.BO,2024-10-23,59,31.52,26.96,,37.44,Long,Open
ARVEE.NS,2024-10-31,155,170.01,,173.99,235.79,Short,Close
ARVIND.NS,2024-11-19,374,308.35,341.47,,385.7,Long,Open
ARVINDFASN.NS,2024-11-08,570,454.9,,592.29,599.5,Short,Close
ARVSMART.NS,2024-11-18,967,687.0,859.27,,977.05,Long,Open
ARYAMAN.BO,2024-10-31,417,316.4,404.99,,423.5,Long,Open
ASAHIINDIA.NS,2024-11-01,664,606.3,,756.63,763.8,Short,Close
ASAHISONG.NS,2024-11-06,380,391.0,,458.0,467.0,Short,Close
ASAL.NS,2024-11-25,672,618.0,646.01,,666.0,Long,Open
ASALCBR.NS,2024-11-14,945,871.4,861.35,,960.0,Long,Open
ASHAI.BO,2024-10-15,13,9.3,,17.06,17.15,Short,Close
ASHAPURMIN.NS,2024-11-13,283,278.8,231.09,,265.95,Long,Open
ASHCAP.BO,2024-11-14,5,4.37,4.62,,5.3,Long,Open
ASHIANA.NS,2024-11-07,309,313.45,,323.49,329.0,Short,Close
ASHIMASYN.NS,2024-11-25,33,29.09,30.68,,36.56,Long,Open
ASHIS.BO,2024-11-26,49,42.01,47.25,,49.5,Long,Open
ASHISHPO.BO,2024-11-12,54,51.09,,60.83,61.55,Short,Close
ASHNOOR.BO,2024-11-14,66,39.02,49.62,,53.44,Long,Open
ASHOKA.NS,2024-11-18,241,211.01,225.58,,244.0,Long,Open
ASHOKLEY.NS,2024-11-06,232,219.35,213.01,,216.5,Long,Open
ASHRAM.BO,2024-11-19,5,4.79,,5.88,6.0,Short,Close
ASHSI.BO,2024-11-22,35,34.9,32.57,,39.99,Long,Open
ASIANENE.BO,2024-11-01,317,285.0,,368.88,375.4,Short,Close
ASIANHOTNR.NS,2024-11-19,193,165.4,184.5,,203.06,Long,Open
ASIANPAINT.NS,2024-09-17,2505,2930.0,,3337.88,3394.9,Short,Close
ASIANTILES.NS,2024-11-07,67,70.37,,78.01,78.95,Short,Close
ASIANTNE.BO,2024-11-14,16,13.84,15.06,,16.48,Long,Open
ASIAPAK.BO,2024-11-22,112,51.82,,123.89,124.78,Short,Close
ASIIL.BO,2024-10-04,39,,,56.19,56.19,Short,Close
ASINPET.BO,2024-10-23,17,2.62,21.33,,22.54,Long,Open
ASITCFIN.BO,2024-11-22,153,132.5,138.94,,174.95,Long,Open
ASMTEC.BO,2024-11-07,1432,953.55,,1529.0,1552.0,Short,Close
ASPINWALL.NS,2024-11-25,273,260.05,270.81,,295.0,Long,Open
ASPIRA.BO,2024-11-22,71,25.0,62.7,,72.35,Long,Open
ASTAR.BO,2024-11-07,831,725.0,800.61,,926.95,Long,Open
ASTEC.NS,2024-11-01,1052,1130.1,,1155.01,1175.0,Short,Close
ASTERDM.NS,2024-10-24,440,311.1,431.24,,457.9,Long,Open
ASTRAL.NS,2024-11-22,1803,1710.0,1726.96,,1767.2,Long,Open
ASTRAMICRO.NS,2024-11-06,760,806.5,,810.2,823.0,Short,Close
ASTRAZEN.NS,2024-10-31,6459,4800.15,,7582.64,7695.7,Short,Close
ASTRON.NS,2024-11-13,17,20.05,,23.71,24.01,Short,Close
ASYL.BO,2024-11-11,6,5.64,5.67,,5.88,Long,Open
ATALREAL.NS,2024-11-12,12,7.1,,13.78,14.01,Short,Close
ATAM.BO,2024-11-19,148,124.0,147.32,,159.1,Long,Open
ATFL.NS,2024-11-11,888,766.05,,1117.75,1152.0,Short,Close
ATGL.NS,2024-06-07,579,1948.0,,979.9,1190.0,Short,Close
ATHARVENT.BO,2024-11-25,3,2.13,2.63,,2.94,Long,Open
ATHENAGLO.BO,2024-11-08,97,98.75,,103.94,107.74,Short,Close
ATISHAY.BO,2024-11-18,200,120.3,,213.8,244.55,Short,Close
ATLANTA.NS,2024-02-08,22,20.8,,25.39,25.95,Short,Close
ATUL.NS,2024-11-07,7387,5174.85,,8051.5,8077.0,Short,Close
ATULAUTO.NS,2024-09-04,556,562.0,,710.58,724.0,Short,Close
ATVPR.BO,2024-11-22,36,31.23,,38.98,39.29,Short,Close
AUBANK.NS,2024-11-19,592,599.25,580.56,,597.1,Long,Open
AURIONPRO.NS,2024-11-21,1661,1418.9,1527.74,,1750.05,Long,Open
AUROLAB.BO,2024-11-25,207,192.0,205.12,,262.2,Long,Open
AUROPHARMA.NS,2024-08-30,1227,815.8,,1573.2,1580.6,Short,Close
AUSOMENT.NS,2024-10-25,103,90.0,,156.15,186.35,Short,Close
AUSTENG.BO,2024-11-08,208,198.0,,218.5,220.0,Short,Close
AUTOAXLES.NS,2024-08-28,1760,2044.1,,2080.1,2105.0,Short,Close
AUTOIND.NS,2024-11-01,106,99.75,,117.82,119.0,Short,Close
AUTOPINS.BO,2024-11-21,209,,209.0,,211.5,Long,Open
AVADHSUGAR.NS,2024-11-22,604,558.05,553.52,,644.4,Long,Open
AVAILFC.BO,2024-11-11,330,209.1,,364.75,377.9,Short,Close
AVANTEL.BO,2024-11-21,153,163.45,144.85,,175.1,Long,Open
AVANTIFEED.NS,2024-11-19,584,541.5,,617.3,628.65,Short,Close
AVG.NS,2024-11-26,435,392.0,411.75,,447.0,Long,Open
AVI.BO,2021-03-02,12,4.8,4.85,,4.85,Long,Open
AVIVA.BO,2024-08-26,28,30.4,23.97,,23.97,Long,Open
AVL.BO,2024-11-13,476,462.5,431.65,,469.0,Long,Open
AVONMORE.BO,2024-11-18,17,12.84,14.27,,17.01,Long,Open
AVROIND.NS,2024-11-19,162,135.01,138.11,,164.75,Long,Open
AVTNPL.NS,2024-11-06,78,82.91,,84.6,85.5,Short,Close
AWHCL.NS,2024-11-05,632,688.4,,826.96,841.0,Short,Close
AXELPOLY.BO,2024-11-21,49,54.32,,62.02,63.49,Short,Close
AXISBANK.NS,2024-10-18,1145,1101.55,1168.0,,1203.85,Long,Open
AXISCADES.NS,2024-11-14,430,507.65,470.98,,529.0,Long,Open
AXITA.BO,2024-09-20,12,18.0,17.49,,18.75,Long,Open
AXTEL.BO,2024-11-08,461,440.0,,556.0,563.0,Short,Close
AYMSYNTEX.NS,2024-11-18,238,80.65,227.63,,262.09,Long,Open
B2BSOFT.BO,2024-11-11,37,26.0,,40.24,40.99,Short,Close
BABA.BO,2024-10-30,13,12.5,,19.35,19.96,Short,Close
BAFNAPH.NS,2024-11-08,78,75.01,,82.15,83.4,Short,Close
BAGFILMS.NS,2024-11-01,10,8.01,,11.58,11.77,Short,Close
BAJAJ-AUTO.NS,2024-11-06,9137,8744.6,,10002.7,10054.0,Short,Close
BAJAJCON.NS,2024-11-06,211,255.15,,233.43,236.4,Short,Close
BAJAJELEC.NS,2024-11-08,767,932.1,,896.76,927.0,Short,Close
BAJAJFINSV.NS,2024-09-27,1594,1551.5,,2014.0,2029.9,Short,Close
BAJAJHCARE.BO,2024-11-14,399,349.65,372.53,,405.0,Long,Open
BAJAJHIND.NS,2024-11-22,32,30.34,30.1,,35.63,Long,Open
BAJAJHLDNG.NS,2024-10-28,10476,7659.95,10197.9,,10897.0,Long,Open
BAJAJST.BO,2024-11-12,727,1210.6,902.13,,982.0,Long,Open
BAJFINANCE.NS,2024-10-24,6618,6375.7,,7089.79,7122.85,Short,Close
BALAJITELE.NS,2024-11-19,62,54.35,61.89,,66.6,Long,Open
BALAMINES.NS,2024-11-01,2021,2089.25,,2153.35,2160.8,Short,Close
BALAXI.NS,2024-11-26,82,74.0,78.86,,83.79,Long,Open
BALKRISHNA.NS,2024-11-05,23,22.3,,24.9,25.7,Short,Close
BALKRISIND.NS,2024-10-10,2762,2193.8,,3056.25,3069.0,Short,Close
BALMLAWRIE.NS,2024-11-25,222,209.53,220.67,,233.25,Long,Open
BALPHARMA.NS,2024-11-14,132,121.76,120.14,,128.4,Long,Open
BALRAMCHIN.NS,2024-11-25,563,505.95,526.17,,543.95,Long,Open
BALTE.BO,2024-11-06,30,24.91,,34.73,35.8,Short,Close
BALUFORGE.BO,2024-11-14,733,687.95,717.09,,820.05,Long,Open
BAMBINO.BO,2024-11-26,366,340.0,361.61,,378.7,Long,Open
BANARBEADS.NS,2024-11-19,142,94.0,132.14,,150.71,Long,Open
BANARISUG.NS,2024-10-15,3504,2250.0,,3887.75,3993.0,Short,Close
BANASFN.BO,2024-11-19,11,9.12,,11.39,11.84,Short,Close
BANCOINDIA.NS,2024-11-14,1127,649.35,791.0,,839.0,Long,Open
BANDHANBNK.NS,2024-10-28,170,190.05,176.79,,189.68,Long,Open
BANG.NS,2024-11-14,55,46.0,49.76,,54.9,Long,Open
BANKA.NS,2024-11-25,109,98.43,104.75,,133.0,Long,Open
BANKBARODA.NS,2024-11-22,248,229.26,231.25,,266.4,Long,Open
BANKBEES.BO,2024-09-26,535,453.82,,557.23,560.5,Short,Close
BANKINDIA.NS,2024-11-22,108,96.0,102.25,,115.0,Long,Open
BANSWRAS.NS,2024-11-07,132,142.11,,142.21,144.8,Short,Close
BAPACK.BO,2024-11-06,321,242.0,,402.97,405.3,Short,Close
BARBEQUE.BO,2024-11-06,504,499.5,,572.4,577.7,Short,Close
BAROEXT.BO,2024-11-18,12,10.62,8.55,,10.45,Long,Open
BASANTGL.BO,2024-11-12,19,19.1,,20.79,21.35,Short,Close
BASF.NS,2024-11-05,5741,3742.95,,8423.44,8508.95,Short,Close
BASML.NS,2024-11-06,51,46.34,,60.8,61.2,Short,Close
BATAINDIA.NS,2024-11-25,1366,1275.55,1313.54,,1330.0,Long,Open
BATLIBOI.BO,2024-11-22,149,142.15,140.57,,170.0,Long,Open
BAYERCROP.BO,2024-11-04,5815,6042.5,,6709.41,6762.55,Short,Close
BAYERCROP.NS,2024-08-21,6496,5153.2,6291.4,,6415.45,Long,Open
BBL.NS,2024-11-22,3791,3576.1,3658.3,,4816.25,Long,Open
BBOX.NS,2024-11-14,584,450.05,530.06,,594.0,Long,Open
BBTC.NS,2024-11-06,2516,1318.2,,2799.89,2831.05,Short,Close
BBTCL.NS,2024-11-19,215,209.99,213.05,,228.0,Long,Open
BCCFUBA.BO,2024-10-31,79,55.4,,93.11,94.95,Short,Close
BCG.NS,2024-11-25,8,7.69,8.1,,8.1,Long,Open
BCLENTERPR.BO,2024-11-08,1,0.85,,1.0,1.03,Short,Close
BCLIND.NS,2024-11-07,54,55.37,,59.47,60.3,Short,Close
BCONCEPTS.NS,2024-11-19,471,521.0,442.65,,559.0,Long,Open
BCP.BO,2024-11-01,4,4.0,,4.96,5.04,Short,Close
