Ticker,Date/Time,Close,UpBars,DnBars,Downtrend Length,Uptrend Length,LR_UC,LR_MC,LR_LC,Buy
CONFINT.BO,10/8/2024,8.57,15.00,0.00,23.00,15.00,9.63,9.54,9.45,1
CONTILI.BO,10/9/2024,296.20,38.00,0.00,56.00,38.00,287.58,258.41,229.24,1
CORNE.BO,10/9/2024,18.96,8.00,0.00,11.00,8.00,21.82,21.40,20.99,1
COROENGG.BO,10/8/2024,61.00,16.00,0.00,55.00,16.00,64.60,63.04,61.49,1
COSCO.BO,10/9/2024,391.70,3.00,0.00,17.00,3.00,397.03,387.90,378.77,1
CSURGSU.BO,10/9/2024,135.50,14.00,0.00,16.00,14.00,0.00,0.00,0.00,1
CTL.BO,10/9/2024,50.42,17.00,0.00,36.00,17.00,56.64,52.70,48.76,1
DAIKAFFI.BO,10/9/2024,188.75,12.00,0.00,28.00,12.00,200.35,195.43,190.51,1
DALBHARAT.NS,10/9/2024,1840.75,13.00,0.00,26.00,13.00,2050.37,2010.99,1971.61,1
DANUBE.BO,10/9/2024,5.80,4.00,0.00,13.00,4.00,6.32,5.92,5.51,1
DARJEELING.BO,10/9/2024,14.86,21.00,0.00,65.00,21.00,16.02,15.34,14.66,1
DBCORP.NS,10/9/2024,356.00,3.00,0.00,9.00,3.00,383.85,364.72,345.60,1
DBSTOCKBRO.NS,10/9/2024,53.80,21.00,0.00,42.00,21.00,50.04,47.50,44.97,1
DCI.NS,10/9/2024,392.30,6.00,0.00,9.00,6.00,459.70,449.11,438.51,1
DCMFINSERV.NS,10/9/2024,7.56,4.00,0.00,27.00,4.00,8.50,8.22,7.94,1
DECPO.BO,10/8/2024,9.50,44.00,0.00,55.00,44.00,10.28,10.02,9.76,1
DHAMPURE.BO,10/9/2024,92.73,8.00,0.00,27.00,8.00,97.64,93.68,89.71,1
DHARFIN.BO,10/9/2024,9.25,4.00,0.00,11.00,4.00,11.45,11.10,10.74,1
DHARSUGAR.BO,10/8/2024,8.63,334.00,0.00,364.00,334.00,0.00,0.00,0.00,1
DHENUBUILD.BO,10/9/2024,6.55,103.00,0.00,138.00,103.00,6.30,5.20,4.11,1
DIAMONDYD.NS,10/9/2024,1129.35,16.00,0.00,32.00,16.00,1214.66,1139.28,1063.89,1
DICIND.NS,10/9/2024,726.20,25.00,0.00,33.00,25.00,0.00,0.00,0.00,1
DIVISLAB.NS,10/9/2024,5989.75,37.00,0.00,46.00,37.00,5920.86,5675.56,5430.27,1
DLTNCBL.BO,10/9/2024,715.95,7.00,0.00,11.00,7.00,743.76,725.15,706.55,1
DRL.BO,9/13/2024,18.33,102.00,0.00,188.00,102.00,11.96,10.34,8.73,1
DREDGECORP.NS,10/9/2024,1153.10,18.00,0.00,23.00,18.00,1137.81,1084.16,1030.52,1
DUTRON.BO,10/9/2024,169.00,13.00,0.00,25.00,13.00,183.37,178.62,173.87,1
DWL.BO,5/12/2021,81.00,363.00,0.00,585.00,363.00,0.00,0.00,0.00,1
DYNPRO.NS,10/9/2024,407.10,7.00,0.00,17.00,7.00,424.26,406.68,389.11,1
ECLERX.NS,10/9/2024,3119.95,14.00,0.00,23.00,14.00,3276.46,3169.71,3062.96,1
ECS.BO,9/13/2024,14.79,3.00,0.00,49.00,3.00,20.67,11.05,1.42,1
ECORECO.BO,10/9/2024,966.00,6.00,0.00,22.00,6.00,1182.15,1149.09,1116.03,1
EIHOTEL.NS,10/9/2024,407.40,8.00,0.00,22.00,8.00,407.53,400.56,393.58,1
ELAND.BO,10/9/2024,13.86,7.00,0.00,25.00,7.00,16.16,15.89,15.61,1
EIMCOELECO.NS,10/9/2024,2973.35,8.00,0.00,25.00,8.00,3278.12,3226.53,3174.94,1
ELANTAS.BO,10/9/2024,14223.45,44.00,0.00,49.00,44.00,13804.23,12950.69,12097.15,1
ELEMARB.BO,10/9/2024,260.90,20.00,0.00,46.00,20.00,276.37,268.67,260.98,1
EMAINDIA.BO,10/8/2024,34.02,5.00,0.00,7.00,5.00,34.60,34.28,33.95,1
EMERALD.BO,10/9/2024,74.97,4.00,0.00,9.00,4.00,75.82,74.94,74.06,1
EMMESSA.BO,10/9/2024,44.85,3.00,0.00,5.00,3.00,46.29,45.34,44.39,1
EMKAY.NS,10/9/2024,237.26,24.00,0.00,29.00,24.00,252.48,235.24,218.00,1
ENBETRD.BO,10/9/2024,12.05,23.00,0.00,35.00,23.00,12.45,12.13,11.82,1
ENVAIREL.BO,10/9/2024,160.70,9.00,0.00,19.00,9.00,168.82,162.52,156.21,1
EPIC.BO,10/9/2024,61.06,107.00,0.00,171.00,107.00,58.43,50.82,43.21,1
ERIS.NS,10/9/2024,1423.10,7.00,0.00,23.00,7.00,1437.90,1394.24,1350.57,1
EPL.NS,10/9/2024,269.20,13.00,0.00,21.00,13.00,276.51,268.19,259.88,1
EXIDEIND.NS,10/9/2024,519.35,13.00,0.00,73.00,13.00,529.42,509.91,490.39,1
FIBERWEB.BO,10/9/2024,42.44,6.00,0.00,20.00,6.00,0.00,0.00,0.00,1
FINELINE.BO,10/8/2024,109.80,24.00,0.00,31.00,24.00,117.55,111.61,105.66,1
FISCHER.BO,10/9/2024,672.85,9.00,0.00,16.00,9.00,684.43,666.44,648.46,1
FINPIPE.NS,10/9/2024,286.45,3.00,0.00,27.00,3.00,305.20,291.49,277.77,1
FLFL.NS,10/9/2024,2.80,7.00,0.00,15.00,7.00,2.88,2.81,2.75,1
FOCUS.NS,10/9/2024,128.94,14.00,0.00,24.00,14.00,137.78,137.25,136.72,1
FMNL.NS,10/9/2024,10.68,5.00,0.00,22.00,5.00,10.71,10.68,10.65,1
FRANKLININD.BO,10/9/2024,2.44,24.00,0.00,33.00,24.00,2.59,2.39,2.18,1
FREDUN.BO,10/9/2024,811.40,6.00,0.00,49.00,6.00,867.00,845.97,824.94,1
FRUTION.BO,10/9/2024,54.65,19.00,0.00,27.00,19.00,59.48,56.28,53.08,1
GALADAFIN.BO,9/13/2024,18.00,56.00,0.00,127.00,56.00,12.85,10.97,9.08,1
GALAGEX.BO,9/13/2024,54.00,89.00,0.00,655.00,89.00,19.89,10.48,1.07,1
GANGAPA.BO,10/8/2024,120.90,7.00,0.00,11.00,7.00,123.96,121.35,118.74,1
GARNETINT.BO,10/9/2024,126.60,11.00,0.00,29.00,11.00,128.95,126.54,124.13,1
GAYAHWS.NS,10/9/2024,1.30,5.00,0.00,10.00,5.00,1.38,1.33,1.28,1
GAYAPROJ.NS,10/8/2024,10.81,31.00,0.00,45.00,31.00,11.22,10.87,10.51,1
GENNEX.BO,10/9/2024,23.95,4.00,0.00,13.00,4.00,24.66,24.20,23.74,1
GESHIP.NS,10/9/2024,1294.20,6.00,0.00,36.00,6.00,1314.16,1276.17,1238.17,1
GGENG.BO,10/9/2024,1.90,4.00,0.00,35.00,4.00,1.97,1.92,1.87,1
GET&D.NS,10/9/2024,1748.65,11.00,0.00,18.00,11.00,1785.79,1716.44,1647.09,1
GFSTEELS.NS,10/8/2024,7.71,6.00,0.00,40.00,6.00,7.83,7.68,7.53,1
GILADAFINS.BO,10/9/2024,13.04,6.00,0.00,16.00,6.00,13.50,12.82,12.13,1
GILLETTE.NS,10/9/2024,8995.85,4.00,0.00,13.00,4.00,9081.74,8972.26,8862.78,1
GKWLIMITED.NS,10/9/2024,3118.95,6.00,0.00,11.00,6.00,3250.55,3088.73,2926.91,1
GLFL.NS,10/9/2024,7.19,6.00,0.00,29.00,6.00,7.41,7.31,7.21,1
GLENMARK.NS,10/9/2024,1786.15,12.00,0.00,16.00,12.00,1781.68,1712.70,1643.72,1
GLOBOFFS.BO,10/9/2024,90.28,8.00,0.00,13.00,8.00,94.64,90.18,85.72,1
GNRL.BO,10/9/2024,24.41,12.00,0.00,17.00,12.00,24.20,23.33,22.46,1
GODHA.NS,10/9/2024,0.88,3.00,0.00,9.00,3.00,0.89,0.89,0.88,1
GOLCA.BO,10/8/2024,14.33,198.00,0.00,262.00,198.00,15.45,14.32,13.19,1
GOODRICKE.BO,10/9/2024,268.20,11.00,0.00,22.00,11.00,295.30,288.16,281.01,1
GRATEXI.BO,10/9/2024,22.28,3.00,0.00,13.00,3.00,23.06,22.25,21.45,1
GRASIM.NS,10/9/2024,2715.75,9.00,0.00,16.00,9.00,3121.02,3075.10,3029.19,1
GREENPANEL.NS,10/9/2024,403.20,9.00,0.00,20.00,9.00,411.66,400.25,388.83,1
GROVY.BO,10/9/2024,190.50,27.00,0.00,30.00,27.00,180.05,170.95,161.84,1
GSBFIN.BO,10/9/2024,17.60,6.00,0.00,19.00,6.00,19.11,18.69,18.27,1
GSPL.NS,10/9/2024,410.85,13.00,0.00,25.00,13.00,0.00,0.00,0.00,1
GTV.BO,9/13/2024,464.65,4.00,0.00,26.00,4.00,610.89,288.45,-33.99,1
GUJCOTEX.BO,10/9/2024,11.85,29.00,0.00,33.00,29.00,11.84,11.61,11.37,1
GUJCRED.BO,10/9/2024,30.53,10.00,0.00,16.00,10.00,31.14,29.60,28.05,1
GUJINV.BO,10/9/2024,17.01,11.00,0.00,16.00,11.00,23.05,22.32,21.59,1
GUJPETR.BO,10/9/2024,73.62,6.00,0.00,16.00,6.00,72.96,70.50,68.05,1
GVFILM.BO,10/9/2024,0.96,6.00,0.00,30.00,6.00,1.05,0.99,0.93,1
HAPPSTMNDS.NS,10/9/2024,805.05,38.00,0.00,75.00,38.00,0.00,0.00,0.00,1
HASTIFIN.BO,10/9/2024,9.03,29.00,0.00,107.00,29.00,9.52,9.06,8.60,1
HATHWAYB.BO,10/9/2024,20.97,12.00,0.00,33.00,12.00,21.40,20.37,19.33,1
HAZOOR.BO,9/13/2024,590.20,8.00,0.00,11.00,8.00,576.18,226.24,-123.70,1
HAWKINCOOK.BO,10/9/2024,8811.15,38.00,0.00,51.00,38.00,0.00,0.00,0.00,1
HAWAENG.BO,10/9/2024,260.45,15.00,0.00,23.00,15.00,245.85,215.43,185.01,1
HCG.NS,10/9/2024,441.25,55.00,0.00,79.00,55.00,454.66,436.34,418.03,1
HCLTECH.NS,10/9/2024,1809.70,87.00,0.00,154.00,87.00,1956.93,1895.42,1833.91,1
HEERAISP.BO,10/9/2024,8.12,3.00,0.00,7.00,3.00,8.24,8.02,7.81,1
HELPAGE.BO,10/9/2024,28.79,12.00,0.00,18.00,12.00,28.09,26.02,23.94,1
HEIDELBERG.NS,10/9/2024,223.96,3.00,0.00,15.00,3.00,245.65,245.65,245.65,1
HILTON.NS,10/9/2024,87.10,3.00,0.00,18.00,3.00,88.78,87.75,86.71,1
HINDALCO.NS,10/9/2024,727.55,19.00,0.00,30.00,19.00,809.87,790.38,770.88,1
HISARSP.BO,10/9/2024,75.00,28.00,0.00,31.00,28.00,83.77,77.58,71.39,1
HINDZINC.NS,10/9/2024,505.45,19.00,0.00,30.00,19.00,551.40,539.26,527.13,1
HITECH.NS,10/9/2024,202.05,3.00,0.00,11.00,3.00,208.00,204.28,200.56,1
HITKITGLO.BO,10/8/2024,1.35,132.00,0.00,145.00,132.00,1.42,1.36,1.30,1
HITTCO.BO,10/9/2024,14.00,14.00,0.00,27.00,14.00,14.05,13.65,13.26,1
HNDFDS.NS,9/13/2024,567.90,26.00,0.00,32.00,26.00,592.98,582.63,572.27,1
HOMEFIRST.NS,10/9/2024,1309.35,4.00,0.00,10.00,4.00,1333.68,1310.74,1287.80,1
HONDAPOWER.NS,10/9/2024,4336.00,21.00,0.00,28.00,21.00,4357.63,4221.68,4085.74,1
HOWARHO.BO,10/9/2024,28.08,10.00,0.00,22.00,10.00,30.87,29.33,27.79,1
IBINFO.BO,10/9/2024,204.85,4.00,0.00,29.00,4.00,209.04,202.72,196.40,1
IBRIGST.BO,10/8/2024,200.00,10.00,0.00,28.00,10.00,233.57,226.74,219.91,1
IBULHSGFIN.NS,9/25/2024,171.53,10.00,0.00,24.00,10.00,175.55,168.55,161.54,1
ICICIB22.BO,9/13/2024,116.08,53.00,0.00,,53.00,,,,1
ICEMAKE.NS,10/9/2024,767.30,13.00,0.00,36.00,13.00,786.54,745.87,705.20,1
ICSL.BO,10/9/2024,4.43,7.00,0.00,21.00,7.00,4.51,4.35,4.19,1
ICRA.NS,10/9/2024,7008.90,45.00,0.00,57.00,45.00,7843.65,7446.93,7050.21,1
IDFCFIRSTB.NS,10/9/2024,72.39,38.00,0.00,75.00,38.00,0.00,0.00,0.00,1
IDFC.NS,10/9/2024,107.97,45.00,0.00,75.00,45.00,0.00,0.00,0.00,1
IFINSER.BO,10/9/2024,39.35,8.00,0.00,26.00,8.00,42.20,41.10,40.00,1
IFINSEC.BO,10/8/2024,145.10,18.00,0.00,24.00,18.00,154.48,149.05,143.61,1
IGL.NS,10/9/2024,532.50,17.00,0.00,23.00,17.00,586.19,572.08,557.97,1
IISL.BO,10/9/2024,10.15,10.00,0.00,14.00,10.00,10.47,9.59,8.71,1
IL&FSENGG.NS,10/9/2024,46.00,23.00,0.00,30.00,23.00,49.78,48.49,47.20,1
IMFA.NS,10/9/2024,687.00,21.00,0.00,51.00,21.00,730.52,713.01,695.50,1
IMCAP.BO,9/16/2024,1030.55,8.00,0.00,32.00,8.00,1017.58,970.77,923.95,1
INANISEC.BO,10/9/2024,28.42,37.00,0.00,44.00,37.00,29.49,27.21,24.93,1
INCAP.BO,10/9/2024,83.38,3.00,0.00,16.00,3.00,84.66,83.10,81.53,1
INCON.BO,10/9/2024,19.69,17.00,0.00,20.00,17.00,20.43,19.67,18.90,1
INDIACEM.NS,10/9/2024,362.10,64.00,0.00,70.00,64.00,750.36,736.65,722.94,1
INDIANVSH.BO,10/9/2024,13.92,18.00,0.00,30.00,18.00,14.81,14.42,14.03,1
INDIANB.NS,10/9/2024,527.90,13.00,0.00,48.00,13.00,583.24,571.13,559.01,1
INDICAP.BO,10/9/2024,15.53,13.00,0.00,29.00,13.00,16.15,15.47,14.79,1
INDOEURO.BO,10/9/2024,17.72,4.00,0.00,6.00,4.00,17.88,17.30,16.73,1
INDOTHAI.NS,10/9/2024,841.50,36.00,0.00,43.00,36.00,936.57,877.46,818.35,1
INDRAIND.BO,10/9/2024,11.78,25.00,0.00,44.00,25.00,12.02,11.71,11.41,1
INDRENEW.BO,10/9/2024,12.90,8.00,0.00,16.00,8.00,13.24,12.89,12.54,1
INDSUCR.BO,10/9/2024,129.25,3.00,0.00,6.00,3.00,131.03,128.49,125.95,1
INFORTEC.BO,10/9/2024,96.18,13.00,0.00,26.00,13.00,95.92,93.58,91.25,1
INNOCORP.BO,10/8/2024,10.21,10.00,0.00,14.00,10.00,11.97,10.30,8.64,1
INFY.NS,10/9/2024,1952.75,42.00,0.00,50.00,42.00,2300.63,2270.29,2239.94,1
INTEGFD.BO,10/9/2024,47.14,187.00,0.00,189.00,187.00,33.70,14.92,-3.86,1
INTENTECH.NS,10/9/2024,145.08,3.00,0.00,41.00,3.00,147.20,144.06,140.92,1
INTELSOFT.BO,10/8/2024,4.19,11.00,0.00,123.00,11.00,4.55,4.45,4.34,1
IRIS.BO,10/9/2024,370.80,25.00,0.00,34.00,25.00,383.85,367.11,350.36,1
IPCALAB.NS,10/9/2024,1612.20,71.00,0.00,80.00,71.00,1595.83,1541.64,1487.45,1
ISEC.NS,10/9/2024,868.25,33.00,0.00,35.00,33.00,940.40,920.28,900.16,1
ISHITADR.BO,10/9/2024,80.91,10.00,0.00,26.00,10.00,82.40,80.03,77.66,1
ISTRNETWK.BO,10/9/2024,3.97,7.00,0.00,11.00,7.00,4.05,3.71,3.37,1
ISLCONSUL.BO,10/9/2024,33.96,45.00,0.00,55.00,45.00,33.89,32.80,31.71,1
