Trade Day,System,Trade Direction,Stock,Entry Price,ISL/TSL,Buy Qty,Sell Qty,Sell Price,Exit Strategy,Commission,Trade Category,Account,CMP,CMP_Date,Target
2024-12-05,BB_DC,Long,GOENKA.NS,1.18,0.99,5263.16,5263.16,,,,,KRBPT,1.18,2024-12-05,
2024-12-05,BB_W,Long,GRAVITA.NS,2191.85,2103.0,11.25,11.25,,,,,KRBPT,2191.85,2024-12-05,
2024-12-05,BB_W,Long,GREENCREST.BO,0.96,0.9,16666.67,16666.67,,,,,KRBPT,0.96,2024-12-05,
2024-12-05,LR_DT,Long,GSAUTO.BO,40.65,36.0,215.05,215.05,,,,,KRBPT,40.65,2024-12-05,
2024-12-05,BB_DC,Long,GSS.NS,68.03,56.95,90.25,90.25,,,,,KRBPT,68.03,2024-12-05,
2024-12-05,ATRBB_UC,Long,GUJAPOLLO.NS,341.8,281.3,16.53,16.53,,,,,KRBPT,341.8,2024-12-05,
2024-12-05,BB_DC,Long,GUJGASLTD.NS,502.15,442.5,16.76,16.76,,,,,KRBPT,502.15,2024-12-05,
2024-12-05,BB_W,Long,HBPOR.BO,102.5,99.1,294.12,294.12,,,,,KRBPT,102.5,2024-12-05,
2024-12-05,BB_BW,Long,HCLTECH.NS,1924.0,1833.95,11.1,11.1,,,,,KRBPT,1924.0,2024-12-05,
2024-12-05,LR_BW,Long,HERITGFOOD.NS,507.15,452.5,18.3,18.3,,,,,KRBPT,507.15,2024-12-05,
2024-12-05,BB_DC,Long,HIGHENE.BO,652.25,537.0,8.68,8.68,,,,,KRBPT,652.25,2024-12-05,
2024-12-05,BB_DC,Short,HINDMILL.BO,215.5,207.5,125.0,125.0,229.39,Target Hit,,,KRBPT,215.5,2024-12-05,229.39
2024-12-05,EW_BW,Long,HISARSP.BO,66.0,62.8,312.5,312.5,,,,,KRBPT,65.94,2024-12-05,
2024-12-05,LR_DC,Long,HMT.NS,70.9,60.5,96.15,96.15,,,,,KRBPT,70.9,2024-12-05,
2024-12-05,EW_W,Long,IBINFO.BO,186.0,177.55,118.34,118.34,,,,,KRBPT,186.4,2024-12-05,
2024-12-05,EW_DC,Long,IDM.BO,21.0,19.0,500.0,500.0,,,,,KRBPT,20.53,2024-12-05,
2024-12-05,BB_DC,Long,IFBAGRO.NS,593.1,526.1,14.93,14.93,,,,,KRBPT,593.1,2024-12-05,
2024-12-05,EWBB_DC,Long,IFINSEC.BO,148.0,128.3,50.76,50.76,,,,,KRBPT,147.9,2024-12-05,
2024-12-05,BB_DC,Long,IGL.NS,383.45,313.45,14.29,14.29,,,,,KRBPT,383.45,2024-12-05,
2024-12-05,ATR_UC,Long,IMFA.NS,956.6,722.0,4.26,4.26,,,,,KRBPT,956.6,2024-12-05,
2024-12-05,BB_W,Long,IMPEXFERRO.NS,3.1,2.77,3030.3,3030.3,,,,,KRBPT,3.1,2024-12-05,
2024-12-05,ATR_W,Long,INCON.BO,17.6,13.68,255.1,255.1,,,,,KRBPT,17.6,2024-12-05,
2024-12-05,BB_W,Long,INFY.NS,1934.85,1835.2,10.04,10.04,,,,,KRBPT,1934.85,2024-12-05,
2024-12-05,BB_DC,Long,INTENTECH.NS,131.81,124.5,136.8,136.8,,,,,KRBPT,131.81,2024-12-05,
2024-12-05,ATR_UC,Long,IONEXCHANG.BO,722.55,625.0,10.25,10.25,,,,,KRBPT,722.55,2024-12-05,
2024-12-05,LR_DC,Long,ISLCONSUL.BO,26.77,25.0,564.97,564.97,,,,,KRBPT,26.77,2024-12-05,
2024-12-05,ATR_BW,Long,JAGANLAM.BO,94.77,84.0,92.85,92.85,,,,,KRBPT,94.77,2024-12-05,
2024-12-05,BBLR_DC,Long,JAIBALAJI.NS,1017.7,875.45,7.03,7.03,,,,,KRBPT,1017.7,2024-12-05,
2024-12-05,BB_W,Long,JAIPAN.BO,37.36,31.33,165.84,165.84,,,,,KRBPT,37.36,2024-12-05,
2024-12-05,BB_UC,Long,JASH.NS,645.95,551.5,10.59,10.59,,,,,KRBPT,645.95,2024-12-05,
2024-12-05,BB,Long,JISLDVREQS.BO,37.79,30.12,130.38,130.38,,,,,KRBPT,37.79,2024-12-05,
2024-12-05,BB_DC,Long,JMA.NS,102.68,91.65,90.66,90.66,,,,,KRBPT,102.68,2024-12-05,
2024-12-05,ATRBB_DC,Long,JOINDRE.BO,61.78,55.2,151.98,151.98,,,,,KRBPT,61.78,2024-12-05,
2024-12-05,BB_DC,Long,JPASSOCIAT.NS,7.21,5.95,793.65,793.65,,,,,KRBPT,7.21,2024-12-05,
2024-12-05,BB_DC,Long,JSLINDL.BO,1709.85,1480.6,4.36,4.36,,,,,KRBPT,1709.85,2024-12-05,
2024-12-05,EW_DT,Long,KACHCHH.BO,28.0,24.9,322.58,322.58,,,,,KRBPT,27.63,2024-12-05,
2024-12-05,LR_DC,Long,KAYA.NS,381.85,333.0,20.47,20.47,,,,,KRBPT,381.85,2024-12-05,
2024-12-05,ATR_DC,Long,KEMISTAR.BO,89.89,82.18,129.7,129.7,,,,,KRBPT,89.89,2024-12-05,
2024-12-05,BB_UC,Long,KESORAMIND.NS,230.91,202.0,34.59,34.59,,,,,KRBPT,230.91,2024-12-05,
2024-12-05,LR_W,Long,KEYCORP.BO,278.05,257.0,47.51,47.51,,,,,KRBPT,278.05,2024-12-05,
2024-12-05,ATRBBLR_DC,Long,KPIL.NS,1249.15,1114.5,7.43,7.43,,,,,KRBPT,1249.15,2024-12-05,
2024-12-05,ATR_BW,Long,KRIDHANINF.NS,4.8,3.84,1041.67,1041.67,,,,,KRBPT,4.8,2024-12-05,
2024-12-05,BB_W,Long,KRYPTONQ.BO,97.87,66.89,32.28,32.28,,,,,KRBPT,97.87,2024-12-05,
2024-12-05,BB_W,Long,LADDERUP.BO,63.19,58.91,233.64,233.64,,,,,KRBPT,63.19,2024-12-05,
2024-12-05,ATR_DC,Long,LAKPRE.NS,6.4,5.08,757.58,757.58,,,,,KRBPT,6.4,2024-12-05,
2024-12-05,BB_W,Long,LAKSHMIMIL.BO,6800.3,6300.05,2.0,2.0,,,,,KRBPT,6800.3,2024-12-05,
2024-12-05,ATR_UC,Long,LAMBODHARA.NS,195.61,128.48,14.9,14.9,,,,,KRBPT,195.61,2024-12-05,
2024-12-05,LR_UC,Long,LASA.NS,26.06,23.91,465.12,465.12,,,,,KRBPT,26.06,2024-12-05,
2024-12-05,BB_DC,Long,LAXMICOT.NS,33.66,31.2,406.5,406.5,,,,,KRBPT,33.66,2024-12-05,
2024-12-05,EW_DC,Long,LEADFIN.BO,24.0,21.8,454.55,454.55,,,,,KRBPT,23.7,2024-12-05,
2024-12-05,ATRBB_DC,Long,LIKHITHA.NS,387.7,352.0,28.01,28.01,,,,,KRBPT,387.7,2024-12-05,
2024-12-05,BB_W,Long,LONTE.BO,52.79,45.3,133.51,133.51,,,,,KRBPT,52.79,2024-12-05,
2024-12-05,ATR_DC,Long,LPDC.NS,11.31,8.25,326.8,326.8,,,,,KRBPT,11.31,2024-12-05,
2024-12-05,EW_DC,Long,MAHAANF.BO,60.0,55.0,200.0,200.0,,,,,KRBPT,60.21,2024-12-05,
2024-12-05,ATR_W,Long,MAHSEAMLES.NS,741.95,634.95,9.35,9.35,,,,,KRBPT,741.95,2024-12-05,
2024-12-05,ATRBB_UC,Long,MANINDS.NS,360.7,285.15,13.24,13.24,,,,,KRBPT,360.7,2024-12-05,
2024-12-05,EW_W,Long,MANJEERA.BO,30.0,27.02,335.57,335.57,,,,,KRBPT,29.8,2024-12-05,
2024-12-05,BB_DC,Short,MANSIFIN.BO,62.36,58.85,284.9,284.9,85.1,Target Hit,,,KRBPT,62.36,2024-12-05,85.1
2024-12-05,ATR_UC,Long,MCL.NS,77.24,35.45,23.93,23.93,,,,,KRBPT,77.24,2024-12-05,
2024-12-05,ATR_DC,Long,MEDICAMEQ.BO,583.4,430.75,6.55,6.55,,,,,KRBPT,583.4,2024-12-05,
2024-12-05,ATR_DC,Short,MEERA.BO,77.55,74.51,328.95,328.95,89.18,Target Hit,,,KRBPT,77.55,2024-12-05,89.18
2024-12-05,BB_DC,Long,MIDEASTP.BO,9.45,8.91,1851.85,1851.85,,,,,KRBPT,9.45,2024-12-05,
2024-12-05,BB_BW,Long,MMFL.NS,553.8,429.4,8.04,8.04,,,,,KRBPT,553.8,2024-12-05,
2024-12-05,BB_DC,Short,MONGIPA.BO,32.02,31.2,1219.51,1219.51,34.24,Target Hit,,,KRBPT,32.02,2024-12-05,34.24
2024-12-05,EWBB_DC,Long,MPILCORPL.BO,583.0,545.0,26.32,26.32,,,,,KRBPT,583.1,2024-12-05,
2024-12-05,ATR_DC,Long,MRF.NS,130761.5,122702.65,0.12,0.12,,,,,KRBPT,130761.5,2024-12-05,
2024-12-05,EW_BW,Long,MUKTA.BO,4.0,3.9,10000.0,10000.0,,,,,KRBPT,4.13,2024-12-05,
2024-12-05,BB_W,Long,NATCOPHARM.NS,1441.35,1332.1,9.15,9.15,,,,,KRBPT,1441.35,2024-12-05,
2024-12-05,BB_DC,Long,NATPLAS.BO,69.58,61.11,118.06,118.06,,,,,KRBPT,69.58,2024-12-05,
2024-12-05,BB_W,Long,NATRAJPR.BO,46.25,42.26,250.63,250.63,,,,,KRBPT,46.25,2024-12-05,
2024-12-05,BB_BW,Long,NILAINFRA.NS,13.72,10.35,296.74,296.74,,,,,KRBPT,13.72,2024-12-05,
2024-12-05,BB_UC,Long,NILASPACES.NS,15.82,12.51,302.11,302.11,,,,,KRBPT,15.82,2024-12-05,
2024-12-05,ATR_UC,Long,NTCIND.BO,243.25,208.0,28.37,28.37,,,,,KRBPT,243.25,2024-12-05,
2024-12-05,ATREWBB_W,Long,OBCL.BO,60.0,54.45,180.18,180.18,,,,,KRBPT,60.04,2024-12-05,
2024-12-05,BB_DC,Long,OMAXE.NS,112.24,98.5,72.78,72.78,,,,,KRBPT,112.24,2024-12-05,
2024-12-05,EW_W,Long,OMNIAX.BO,4.0,3.2,1250.0,1250.0,,,,,KRBPT,3.6,2024-12-05,
2024-12-05,EW_AT,Long,OMNITEX.BO,249.0,228.0,47.62,47.62,,,,,KRBPT,248.6,2024-12-05,
2024-12-05,BB_DC,Long,ONMOBILE.NS,78.66,73.81,206.19,206.19,,,,,KRBPT,78.66,2024-12-05,
2024-12-05,BB_DC,Long,ORBTEXP.NS,191.8,162.22,33.81,33.81,,,,,KRBPT,191.8,2024-12-05,
2024-12-05,BB_DC,Long,ORTEL.NS,2.12,1.76,2777.78,2777.78,,,,,KRBPT,2.12,2024-12-05,
2024-12-05,EW_UC,Long,PAR.NS,238.0,219.95,55.4,55.4,,,,,KRBPT,237.85,2024-12-05,
2024-12-05,BB_W,Long,PARMCOS-B.BO,51.0,48.0,333.33,333.33,,,,,KRBPT,51.0,2024-12-05,
2024-12-05,LR_W,Long,PARSVNATH.NS,18.15,16.45,588.24,588.24,,,,,KRBPT,18.15,2024-12-05,
2024-12-05,ATR_DC,Long,PCBL.NS,468.4,381.55,11.51,11.51,,,,,KRBPT,468.4,2024-12-05,
2024-12-05,BB_DC,Long,PETRONET.NS,337.85,308.85,34.48,34.48,,,,,KRBPT,337.85,2024-12-05,
2024-12-05,ATR_UC,Long,PGHL.NS,5599.6,5042.6,1.8,1.8,,,,,KRBPT,5599.6,2024-12-05,
2024-12-05,EWBB_W,Long,PHRMASI.BO,48.0,44.1,256.41,256.41,,,,,KRBPT,48.42,2024-12-05,
2024-12-05,LR_DC,Long,PNBHOUSING.NS,943.1,829.5,8.8,8.8,,,,,KRBPT,943.1,2024-12-05,
2024-12-05,EW_DC,Long,PRITHVIEXCH.BO,273.0,235.2,26.46,26.46,,,,,KRBPT,272.85,2024-12-05,
2024-12-05,BB_DC,Short,PROMACT.BO,13.1,11.38,581.4,581.4,13.35,Target Hit,,,KRBPT,13.1,2024-12-05,13.35
2024-12-05,EW_W,Long,PVVINFRA.BO,6.0,5.49,1960.78,1960.78,,,,,KRBPT,5.86,2024-12-05,
2024-12-05,ATR_W,Long,RAGHUSYN.BO,258.65,120.0,7.21,7.21,,,,,KRBPT,258.65,2024-12-05,
2024-12-05,BB_DT,Long,RAMANEWS.NS,19.34,16.2,318.47,318.47,,,,,KRBPT,19.34,2024-12-05,
2024-12-05,LR_DC,Long,RAMRAT.BO,615.05,572.0,23.23,23.23,,,,,KRBPT,615.05,2024-12-05,
2024-12-05,ATR_W,Long,REGENTRP.BO,8.65,5.4,307.69,307.69,,,,,KRBPT,8.65,2024-12-05,
2024-12-05,ATR_BW,Long,RELIGARE.NS,267.4,243.61,42.03,42.03,,,,,KRBPT,267.4,2024-12-05,
2024-12-05,BB_W,Long,RMC.BO,845.05,773.05,13.89,13.89,,,,,KRBPT,845.05,2024-12-05,
2024-12-05,ATRBB_UC,Long,ROLCOEN.BO,1154.95,,,,,,,,KRBPT,1154.95,2024-12-05,
2024-12-05,EW_DC,Long,ROUTE.NS,1467.0,1334.0,7.52,7.52,,,,,KRBPT,1467.35,2024-12-05,
2024-12-05,BB_DC,Long,RPGLIFE.NS,2189.6,1954.6,4.26,4.26,,,,,KRBPT,2189.6,2024-12-05,
2024-12-05,BB_DC,Long,RTNPOWER.NS,14.82,12.3,396.83,396.83,,,,,KRBPT,14.82,2024-12-05,
2024-12-05,LR_BW,Long,RUSHIL.NS,34.3,31.15,317.46,317.46,,,,,KRBPT,34.3,2024-12-05,
2024-12-05,LR_W,Long,SABOOSOD.BO,24.42,22.58,543.48,543.48,,,,,KRBPT,24.42,2024-12-05,
2024-12-05,EW_DC,Long,SAHARAHOUS.BO,43.0,40.4,384.62,384.62,,,,,KRBPT,43.11,2024-12-05,
2024-12-05,ATRBB_BW,Long,SAMBHAAV.NS,6.97,5.16,552.49,552.49,,,,,KRBPT,6.97,2024-12-05,
2024-12-05,BB_UC,Long,SAMTEX.BO,3.57,2.86,1408.45,1408.45,,,,,KRBPT,3.57,2024-12-05,
2024-12-05,LR_DC,Long,SANJIVIN.BO,302.7,282.05,48.43,48.43,,,,,KRBPT,302.7,2024-12-05,
2024-12-05,EW_UC,Long,SAUMYA.BO,265.0,249.85,66.01,66.01,,,,,KRBPT,264.6,2024-12-05,
2024-12-05,BB_BW,Long,SBGLP.BO,123.7,104.55,52.22,52.22,,,,,KRBPT,123.7,2024-12-05,
2024-12-05,BB_DC,Long,SCANSTL.BO,52.55,42.0,94.79,94.79,,,,,KRBPT,52.55,2024-12-05,
2024-12-05,LR_BW,Long,SEATV.BO,10.45,8.41,490.2,490.2,,,,,KRBPT,10.45,2024-12-05,
2024-12-05,BB_DC,Long,SEMAC.NS,414.75,366.6,20.77,20.77,,,,,KRBPT,414.75,2024-12-05,
2024-12-05,LR_BW,Long,SGRL.BO,728.9,653.55,13.27,13.27,,,,,KRBPT,728.9,2024-12-05,
2024-12-05,BB_UC,Long,SHALPAINTS.NS,116.65,97.0,50.89,50.89,,,,,KRBPT,116.65,2024-12-05,
2024-12-05,LR_DC,Long,SHARDUL.BO,457.25,361.05,10.4,10.4,,,,,KRBPT,457.25,2024-12-05,
2024-12-05,BB_DC,Long,SHRIKRISH.BO,38.47,34.72,266.67,266.67,,,,,KRBPT,38.47,2024-12-05,
2024-12-05,ATR_BW,Long,SHRJAGP.BO,736.4,577.0,6.27,6.27,,,,,KRBPT,736.4,2024-12-05,
2024-12-05,BB_DC,Short,SIKOZY.BO,1.3,1.22,12500.0,12500.0,1.32,Target Hit,,,KRBPT,1.3,2024-12-05,1.32
2024-12-05,ATR_UC,Long,SKIPPER.NS,614.85,512.6,9.78,9.78,,,,,KRBPT,614.85,2024-12-05,
2024-12-05,BB_DC,Long,SOFTSOL.BO,295.05,272.65,44.64,44.64,,,,,KRBPT,295.05,2024-12-05,
2024-12-05,LR_DC,Long,SPIC.NS,78.21,70.23,125.31,125.31,,,,,KRBPT,78.21,2024-12-05,
2024-12-05,ATR_BW,Long,SPORTKING.BO,110.47,87.05,42.7,42.7,,,,,KRBPT,110.47,2024-12-05,
2024-12-05,LR_DC,Long,SPSL.BO,17.22,14.44,359.71,359.71,,,,,KRBPT,17.22,2024-12-05,
2024-12-05,BB_DC,Long,SREEL.NS,252.6,231.35,47.06,47.06,,,,,KRBPT,252.6,2024-12-05,
2024-12-05,ATRLR_BW,Long,SRGHFL.BO,364.2,330.0,29.24,29.24,,,,,KRBPT,364.2,2024-12-05,
2024-12-05,ATRLR_DC,Long,SRMCL.BO,76.66,62.05,68.45,68.45,,,,,KRBPT,76.66,2024-12-05,
2024-12-05,BB_DC,Long,SRMENERGY.BO,13.49,12.24,800.0,800.0,,,,,KRBPT,13.49,2024-12-05,
2024-12-05,ATR_DC,Long,STHINPA.BO,107.4,101.0,156.25,156.25,,,,,KRBPT,107.4,2024-12-05,
2024-12-05,ATR_DC,Long,STYRENIX.NS,2709.8,2305.75,2.47,2.47,,,,,KRBPT,2709.8,2024-12-05,
2024-12-05,LR_W,Long,SUDAI.BO,61.07,52.5,116.69,116.69,,,,,KRBPT,61.07,2024-12-05,
2024-12-05,ATR_UC,Long,SUMERUIND.BO,2.52,2.26,3846.15,3846.15,,,,,KRBPT,2.52,2024-12-05,
2024-12-05,BB_UC,Long,SUNGOLD.BO,3.28,2.95,3030.3,3030.3,,,,,KRBPT,3.28,2024-12-05,
2024-12-05,LR_DC,Short,SUNPHARMA.NS,1813.45,1723.4,11.1,11.1,1948.29,Target Hit,,,KRBPT,1813.45,2024-12-05,1948.29
2024-12-05,EW_AT,Long,SUPERIOR.BO,2.0,1.7,3333.33,3333.33,,,,,KRBPT,1.9,2024-12-05,
2024-12-05,ATR_DC,Long,SURYALAXMI.NS,89.98,73.59,61.01,61.01,,,,,KRBPT,89.98,2024-12-05,
2024-12-05,BB_BW,Long,TAIIND.BO,49.07,38.22,92.17,92.17,,,,,KRBPT,49.07,2024-12-05,
2024-12-05,LR_BW,Long,TARINI.BO,24.58,20.95,275.48,275.48,,,,,KRBPT,24.58,2024-12-05,
2024-12-05,BB_W,Long,TATIAGLOB.BO,3.14,2.82,3125.0,3125.0,,,,,KRBPT,3.14,2024-12-05,
2024-12-05,ATR_BW,Short,TCIFINANCE.NS,12.75,12.25,2000.0,2000.0,16.09,Target Hit,,,KRBPT,12.75,2024-12-05,16.09
2024-12-05,BB_DC,Long,TDSL.BO,11.77,11.06,1408.45,1408.45,,,,,KRBPT,11.77,2024-12-05,
2024-12-05,BB_W,Long,TEXMOPIPES.NS,70.01,58.99,90.74,90.74,,,,,KRBPT,70.01,2024-12-05,
2024-12-05,BB_DC,Long,TORNTPHARM.NS,3361.5,3052.0,3.23,3.23,,,,,KRBPT,3361.5,2024-12-05,
2024-12-05,LR_UC,Long,TRENT.NS,6970.1,6212.05,1.32,1.32,,,,,KRBPT,6970.1,2024-12-05,
2024-12-05,ATR_DC,Long,TRIVENI.NS,447.85,356.55,10.95,10.95,,,,,KRBPT,447.85,2024-12-05,
2024-12-05,LR_BW,Long,TVSELECT.NS,351.65,320.0,31.6,31.6,,,,,KRBPT,351.65,2024-12-05,
2024-12-05,BB_DC,Long,TYROON.BO,126.95,122.0,202.02,202.02,,,,,KRBPT,126.95,2024-12-05,
2024-12-05,ATREW_UC,Long,UNIDT.NS,266.0,228.89,26.95,26.95,,,,,KRBPT,266.05,2024-12-05,
2024-12-05,BB_UC,Long,UNIOFFICE.BO,9.24,7.41,546.45,546.45,,,,,KRBPT,9.24,2024-12-05,
2024-12-05,BB_W,Long,VAMSHIRU.BO,61.57,56.5,197.24,197.24,,,,,KRBPT,61.57,2024-12-05,
2024-12-05,EW_UC,Long,VCU.BO,6.0,5.42,1724.14,1724.14,,,,,KRBPT,5.98,2024-12-05,
2024-12-05,BB_DC,Long,VERITAS.BO,970.1,848.0,8.19,8.19,,,,,KRBPT,970.1,2024-12-05,
