Ticker,Date/Time,Close,UpBars,DnBars,Downtrend Length,Uptrend Length,LR_UC,LR_MC,LR_LC,Buy
STAR.NS,10/22/2024,1585.00,21.00,0.00,25.00,21.00,1710.84,1656.89,1602.94,1
STARLITE.BO,10/21/2024,3.64,49.00,0.00,64.00,49.00,4.03,3.78,3.53,1
STARTECK.BO,10/22/2024,271.20,23.00,0.00,28.00,23.00,286.98,279.62,272.26,1
STEELCITY.NS,10/22/2024,102.06,11.00,0.00,20.00,11.00,102.57,98.92,95.27,1
STEL.NS,10/22/2024,563.00,10.00,0.00,16.00,10.00,580.28,567.33,554.38,1
STOVEKRAFT.NS,10/22/2024,852.35,11.00,0.00,21.00,11.00,964.65,936.06,907.47,1
STLSTRINF.BO,10/22/2024,33.74,12.00,0.00,19.00,12.00,40.40,39.26,38.12,1
SUBSM.BO,10/21/2024,25.00,87.00,0.00,103.00,87.00,26.65,25.51,24.37,1
SUDAI.BO,10/22/2024,64.80,22.00,0.00,39.00,22.00,68.94,65.90,62.86,1
SUJALA.BO,10/22/2024,33.70,15.00,0.00,82.00,15.00,36.32,35.39,34.46,1
SUMEDHA.BO,10/22/2024,54.50,11.00,0.00,42.00,11.00,59.84,57.38,54.92,1
SUMEETINDS.NS,10/21/2024,97.80,25.00,0.00,38.00,25.00,109.46,102.74,96.02,1
SUMMITSEC.NS,10/22/2024,2934.00,11.00,0.00,18.00,11.00,3192.23,3038.38,2884.54,1
SUNGOLD.BO,10/22/2024,3.49,7.00,0.00,18.00,7.00,3.63,3.56,3.49,1
SUNILAGR.BO,10/22/2024,147.80,11.00,0.00,21.00,11.00,160.50,154.79,149.08,1
SUNILTX.BO,10/21/2024,66.39,11.00,0.00,27.00,11.00,67.16,64.81,62.46,1
SUNSHIEL.BO,10/22/2024,946.00,10.00,0.00,25.00,10.00,1066.22,1011.93,957.64,1
SUNRAJDI.BO,10/21/2024,15.81,16.00,0.00,37.00,16.00,16.17,15.15,14.12,1
SUNPHARMA.NS,10/22/2024,1888.65,96.00,0.00,139.00,96.00,2060.08,2008.08,1956.09,1
SUPERHOUSE.NS,10/22/2024,218.45,30.00,0.00,38.00,30.00,235.78,228.55,221.32,1
SUPERTEX.BO,10/22/2024,11.00,14.00,0.00,30.00,14.00,11.75,11.42,11.09,1
SUPREMEENG.NS,10/22/2024,3.45,3.00,0.00,9.00,3.00,3.53,3.43,3.32,1
SUPRATRE.BO,10/21/2024,49.67,327.00,0.00,356.00,327.00,50.46,48.82,47.18,1
SURAJ.BO,10/22/2024,590.50,20.00,0.00,35.00,20.00,642.86,619.38,595.90,1
SURANASOL.NS,10/22/2024,55.19,3.00,0.00,13.00,3.00,58.43,56.75,55.06,1
SUVENPHAR.NS,10/22/2024,1267.15,11.00,0.00,20.00,11.00,1291.83,1269.88,1247.93,1
SUYOG.BO,10/22/2024,1606.05,11.00,0.00,18.00,11.00,1807.97,1773.77,1739.56,1
SVAMSOF.BO,10/22/2024,5.15,10.00,0.00,22.00,10.00,5.67,5.46,5.25,1
SW1.BO,10/22/2024,83.00,102.00,0.00,130.00,102.00,86.23,54.19,22.16,1
SWITCHTE.BO,10/22/2024,77.00,10.00,0.00,16.00,10.00,77.95,76.28,74.61,1
SWSOLAR.NS,10/22/2024,587.80,10.00,0.00,26.00,10.00,673.17,652.39,631.61,1
SYBLY.BO,10/21/2024,10.95,9.00,0.00,17.00,9.00,13.30,12.92,12.55,1
TAALENT.BO,10/22/2024,2739.05,11.00,0.00,34.00,11.00,0.00,0.00,0.00,1
SYSTMTXC.BO,10/22/2024,1834.90,10.00,0.00,15.00,10.00,1899.27,1816.25,1733.23,1
TAAZAINT.BO,10/21/2024,4.19,11.00,0.00,30.00,11.00,4.31,4.23,4.16,1
TARAPUR.BO,10/22/2024,29.07,12.00,0.00,23.00,12.00,31.05,29.89,28.73,1
TARINI.BO,10/21/2024,28.73,8.00,0.00,15.00,8.00,28.88,27.84,26.79,1
TASTYBITE.NS,10/22/2024,12546.00,11.00,0.00,41.00,11.00,15868.25,15504.59,15140.93,1
TATACOFFEE.NS,1/12/2024,344.80,195.00,0.00,277.00,195.00,320.72,298.82,276.92,1
TATAINVEST.NS,10/22/2024,6846.60,10.00,0.00,38.00,10.00,7452.33,7081.99,6711.66,1
TATAMETALI.NS,2/5/2024,1110.55,12.00,0.00,25.00,12.00,1110.38,1086.14,1061.90,1
TATAMTRDVR.BO,10/11/2024,765.15,46.00,0.00,50.00,46.00,797.08,777.23,757.39,1
TATASTLLP.NS,11/16/2023,829.95,10.00,0.00,41.00,10.00,835.70,824.00,812.29,1
TCFCFINQ.BO,10/22/2024,75.50,10.00,0.00,36.00,10.00,77.60,76.38,75.15,1
TCI.NS,10/22/2024,1015.00,10.00,0.00,42.00,10.00,0.00,0.00,0.00,1
TCNSBRANDS.NS,9/2/2024,583.30,12.00,0.00,22.00,12.00,590.95,579.37,567.79,1
TCPLPACK.NS,10/22/2024,3289.30,12.00,0.00,19.00,12.00,0.00,0.00,0.00,1
TDPOWERSYS.NS,10/22/2024,401.55,10.00,0.00,15.00,10.00,446.02,429.51,413.00,1
TEJASNET.NS,10/22/2024,1275.00,3.00,0.00,6.00,3.00,1508.55,1403.77,1298.98,1
TECHM.NS,10/22/2024,1701.00,54.00,0.00,57.00,54.00,1760.73,1681.58,1602.43,1
TEMBO.NS,10/22/2024,489.40,10.00,0.00,16.00,10.00,526.95,509.06,491.17,1
TGVSL.BO,10/22/2024,102.00,12.00,0.00,40.00,12.00,113.33,110.38,107.43,1
THACKER.BO,10/22/2024,1253.70,6.00,0.00,39.00,6.00,1314.23,1295.03,1275.84,1
THEINVEST.NS,10/22/2024,219.75,9.00,0.00,14.00,9.00,223.67,216.64,209.60,1
THEMISMED.NS,10/22/2024,264.05,11.00,0.00,17.00,11.00,0.00,0.00,0.00,1
THOMASCOTT.NS,10/22/2024,245.31,9.00,0.00,18.00,9.00,270.65,256.99,243.33,1
THYROCARE.NS,10/22/2024,890.45,11.00,0.00,39.00,11.00,925.04,900.03,875.02,1
TIINDIA.NS,10/22/2024,4503.15,11.00,0.00,14.00,11.00,4724.84,4628.42,4531.99,1
TINNARUBR.BO,10/22/2024,1622.90,12.00,0.00,39.00,12.00,1828.99,1730.78,1632.56,1
TIRSARJ.BO,10/22/2024,17.50,11.00,0.00,27.00,11.00,20.92,20.57,20.21,1
TIRUPATIFL.NS,10/22/2024,38.62,10.00,0.00,23.00,10.00,38.55,37.33,36.11,1
TIRUSTA.BO,10/22/2024,173.45,13.00,0.00,56.00,13.00,238.22,233.47,228.72,1
TITAANIUM.BO,10/22/2024,34.80,4.00,0.00,23.00,4.00,35.68,34.02,32.36,1
TITAGARH.NS,10/22/2024,1099.25,11.00,0.00,20.00,11.00,1224.70,1199.12,1173.55,1
TITANBIO.BO,10/22/2024,922.05,16.00,0.00,18.00,16.00,1015.27,927.64,840.00,1
TNSTLTU.BO,10/21/2024,21.49,42.00,0.00,52.00,42.00,24.24,22.57,20.91,1
TOKYOFIN.BO,10/22/2024,25.45,10.00,0.00,12.00,10.00,25.79,24.94,24.10,1
TORNTPOWER.NS,10/22/2024,1945.50,10.00,0.00,16.00,10.00,2046.25,1978.89,1911.52,1
TRANSCHEM.BO,10/22/2024,46.49,11.00,0.00,19.00,11.00,54.69,51.84,48.99,1
TREEHOUSE.NS,10/22/2024,18.92,10.00,0.00,55.00,10.00,20.34,19.66,18.99,1
TRIMURTHI.BO,10/21/2024,21.91,168.00,0.00,190.00,168.00,26.24,23.15,20.07,1
TRIOMERC.BO,10/22/2024,1.07,3.00,0.00,20.00,3.00,1.10,1.08,1.05,1
TTFL.BO,10/22/2024,95.13,11.00,0.00,16.00,11.00,104.13,88.47,72.81,1
TTIENT.BO,10/22/2024,12.98,10.00,0.00,45.00,10.00,13.64,13.05,12.47,1
TTL.NS,10/22/2024,121.50,11.00,0.00,27.00,11.00,125.73,119.17,112.61,1
TUNITEX.BO,10/22/2024,1.77,11.00,0.00,66.00,11.00,1.98,1.92,1.85,1
TV18BRDCST.NS,10/15/2024,45.27,5.00,0.00,31.00,5.00,45.60,44.42,43.24,1
TVVISION.NS,10/22/2024,18.61,25.00,0.00,34.00,25.00,18.64,18.18,17.72,1
UCALFUEL.NS,8/22/2023,140.50,5.00,0.00,19.00,5.00,142.55,138.29,134.03,1
UJJIVAN.NS,5/2/2024,591.00,10.00,0.00,17.00,10.00,604.86,584.08,563.30,1
ULTRAMAR.BO,10/22/2024,525.05,11.00,0.00,28.00,11.00,660.70,652.49,644.28,1
UMIYA.BO,10/22/2024,16.71,60.00,0.00,64.00,60.00,17.02,14.86,12.70,1
UNIABEXAL.BO,10/22/2024,3250.30,10.00,0.00,29.00,10.00,3767.25,3661.11,3554.97,1
UNICHEMLAB.NS,10/22/2024,883.40,11.00,0.00,14.00,11.00,861.84,811.15,760.46,1
UNIENTER.NS,10/22/2024,165.80,10.00,0.00,24.00,10.00,176.89,171.85,166.80,1
UNISHIRE.BO,10/22/2024,3.55,5.00,0.00,12.00,5.00,3.87,3.82,3.77,1
UNITEDTE.BO,10/21/2024,17.80,24.00,0.00,105.00,24.00,18.42,17.99,17.55,1
UNIVASTU.NS,10/22/2024,256.83,11.00,0.00,17.00,11.00,270.42,257.60,244.79,1
UNIVCABLES.NS,10/22/2024,644.00,11.00,0.00,17.00,11.00,0.00,0.00,0.00,1
UNRYLMA.BO,10/22/2024,19.00,15.00,0.00,23.00,15.00,20.93,19.66,18.39,1
URAVI.NS,10/22/2024,467.00,9.00,0.00,66.00,9.00,492.07,462.20,432.32,1
USHAKIRA.BO,10/22/2024,38.89,19.00,0.00,31.00,19.00,39.68,37.53,35.39,1
USGTECH.BO,10/22/2024,17.00,10.00,0.00,14.00,10.00,18.77,18.21,17.65,1
UTIAMC.NS,10/22/2024,1237.25,10.00,0.00,23.00,10.00,1393.02,1335.10,1277.18,1
UTIQUE.BO,10/22/2024,7.00,11.00,0.00,,11.00,,,,1
VALIANT.BO,10/22/2024,665.05,10.00,0.00,19.00,10.00,745.33,718.41,691.49,1
VAKRANGEE.NS,10/22/2024,29.01,3.00,0.00,8.00,3.00,33.45,31.94,30.43,1
VALIANTORG.BO,10/22/2024,403.10,11.00,0.00,24.00,11.00,429.95,415.55,401.14,1
VAMA.BO,10/22/2024,8.65,15.00,0.00,35.00,15.00,0.00,0.00,0.00,1
VANICOM.BO,10/22/2024,13.26,4.00,0.00,10.00,4.00,15.18,14.29,13.40,1
VASINFRA.BO,10/22/2024,4.07,7.00,0.00,14.00,7.00,0.00,0.00,0.00,1
VBL.NS,10/22/2024,589.40,11.00,0.00,20.00,11.00,0.00,0.00,0.00,1
VCL.NS,10/22/2024,0.79,11.00,0.00,16.00,11.00,0.00,0.00,0.00,1
VELJAN.BO,10/22/2024,1486.10,5.00,0.00,7.00,5.00,1639.49,1600.47,1561.46,1
VERTEX.BO,10/22/2024,5.94,10.00,0.00,14.00,10.00,6.76,6.55,6.34,1
VESUVIUS.NS,10/22/2024,5527.70,10.00,0.00,19.00,10.00,6186.03,6020.17,5854.31,1
VHL.NS,10/22/2024,4615.00,10.00,0.00,18.00,10.00,5174.44,4735.57,4296.70,1
VIJIFIN.NS,10/22/2024,2.89,7.00,0.00,14.00,7.00,2.96,2.87,2.78,1
VIMTALABS.NS,10/22/2024,545.30,11.00,0.00,29.00,11.00,585.23,571.54,557.86,1
VINAYAKPOL.BO,9/13/2024,30.49,7.00,0.00,122.00,7.00,31.25,17.01,2.76,1
VINTAGES.BO,10/21/2024,17.16,14.00,0.00,23.00,14.00,0.00,0.00,0.00,1
VIPPYSP.BO,10/22/2024,174.05,11.00,0.00,17.00,11.00,192.87,190.39,187.91,1
VIRAT.BO,10/22/2024,440.00,4.00,0.00,7.00,4.00,445.21,439.87,434.53,1
VIRTUALG.BO,9/13/2024,0.88,4.00,0.00,10.00,4.00,0.97,0.78,0.59,1
VIRATCRA.BO,10/22/2024,67.60,27.00,0.00,37.00,27.00,73.41,71.42,69.43,1
VISASTEEL.NS,10/21/2024,34.35,40.00,0.00,73.00,40.00,40.23,38.06,35.89,1
VISHNU.NS,10/22/2024,425.85,27.00,0.00,45.00,27.00,461.41,441.26,421.11,1
VISVEN.BO,10/22/2024,53.00,11.00,0.00,,11.00,,,,1
VITESSE.BO,10/21/2024,7.25,45.00,0.00,129.00,45.00,7.80,7.43,7.06,1
VJLAXMIE.BO,10/22/2024,68.34,5.00,0.00,14.00,5.00,68.84,68.16,67.48,1
VLSFINANCE.NS,10/22/2024,396.55,11.00,0.00,14.00,11.00,429.57,419.96,410.36,1
VMART.NS,10/22/2024,4279.20,54.00,0.00,62.00,54.00,4722.75,4383.68,4044.61,1
VOITHPAPR.BO,10/22/2024,2310.00,10.00,0.00,35.00,10.00,2474.00,2431.94,2389.87,1
VOLLF.BO,10/22/2024,14.99,10.00,0.00,30.00,10.00,16.53,16.32,16.11,1
VOLTAS.NS,10/22/2024,1813.55,11.00,0.00,21.00,11.00,1928.58,1885.10,1841.63,1
VTMLTD.BO,10/22/2024,71.01,9.00,0.00,26.00,9.00,77.22,75.83,74.43,1
VSTTILLERS.NS,10/22/2024,4431.80,10.00,0.00,14.00,10.00,4778.60,4685.57,4592.53,1
WALLFORT.BO,10/22/2024,161.40,19.00,0.00,44.00,19.00,160.41,155.46,150.52,1
WEBELSOLAR.NS,10/22/2024,1179.80,10.00,0.00,16.00,10.00,1360.27,1309.99,1259.71,1
WELCURE.BO,10/21/2024,7.69,77.00,0.00,80.00,77.00,8.78,8.04,7.30,1
WELCORP.NS,10/22/2024,690.85,10.00,0.00,15.00,10.00,0.00,0.00,0.00,1
WENDT.NS,10/22/2024,15318.30,12.00,0.00,27.00,12.00,16305.42,15880.04,15454.67,1
WHIRLPOOL.NS,10/22/2024,2360.00,24.00,0.00,32.00,24.00,2641.84,2560.51,2479.19,1
WIMPLAST.BO,10/22/2024,662.50,36.00,0.00,49.00,36.00,708.98,678.22,647.45,1
WOCKPHARMA.NS,10/22/2024,1038.70,11.00,0.00,21.00,11.00,1227.86,1184.69,1141.51,1
WIPRO.NS,10/22/2024,548.00,54.00,0.00,59.00,54.00,0.00,0.00,0.00,1
YAMNINV.BO,10/22/2024,1.77,5.00,0.00,17.00,5.00,1.80,1.76,1.72,1
XPROINDIA.NS,10/22/2024,1118.85,11.00,0.00,40.00,11.00,1193.08,1173.43,1153.78,1
YARNSYN.BO,10/22/2024,41.80,6.00,0.00,24.00,6.00,42.10,41.80,41.50,1
YORKEXP.BO,10/22/2024,53.49,7.00,0.00,36.00,7.00,54.77,53.18,51.60,1
YUG.BO,10/21/2024,38.64,15.00,0.00,33.00,15.00,0.00,0.00,0.00,1
YURANUS.BO,10/22/2024,76.57,10.00,0.00,14.00,10.00,76.73,74.72,72.71,1
ZENITHEXPO.NS,10/22/2024,346.00,6.00,0.00,11.00,6.00,358.50,351.12,343.74,1
ZENLABS.BO,10/22/2024,41.75,11.00,0.00,18.00,11.00,43.64,42.64,41.63,1
ZENITHSTL.NS,10/22/2024,9.92,6.00,0.00,23.00,6.00,10.09,9.93,9.77,1
ZIMLAB.BO,10/22/2024,106.85,10.00,0.00,34.00,10.00,119.88,118.33,116.79,1
ZMILGFIN.BO,10/22/2024,41.45,9.00,0.00,15.00,9.00,45.80,44.43,43.06,1
